FromNodeId,ToNodeId,ACTION,Occurrences,ActionValue
303,901,GIVEAWAY,116,0.007016223209840133
63,925,GIVEAWAY,43,0.05048548943602377
72,1231,GIVEAWAY,182,-0.05536447646108278
1365,1366,GIVEAWAY,32,-0.03464418404720543
90,1766,GIVEAWAY,122,-0.05809290231163672
1000,1790,GIVEAWAY,180,-0.046037260367111366
834,1885,GIVEAWAY,168,-0.040472502457060355
801,1893,GIVEAWAY,125,-0.03405455270303709
1023,2103,GIVEAWAY,107,-0.04953411529109031
1081,2172,GIVEAWAY,53,-0.0033604755381644313
2268,2269,GIVEAWAY,74,-0.03031643529558764
671,2345,GIVEAWAY,85,-0.007901487315555344
958,2746,GIVEAWAY,40,-0.0764860212156549
2247,2860,GIVEAWAY,157,-0.04142743333612636
2311,3015,GIVEAWAY,31,-0.007175646737822561
3029,3030,GIVEAWAY,84,-0.07493359642145792
281,3120,GIVEAWAY,243,-0.0080915355527299
31,3158,GIVEAWAY,599,-0.03414730348885647
15,3162,GIVEAWAY,408,-0.04299906384499863
1383,3325,GIVEAWAY,83,-0.0718007203200502
1365,3343,GIVEAWAY,87,-0.05725172659152156
31,3452,GIVEAWAY,108,0.014430857172672173
1326,3506,GIVEAWAY,115,0.02790551161519983
529,3594,GIVEAWAY,143,-0.016982840824893597
1566,3671,GIVEAWAY,90,-0.045338396547129345
371,3714,GIVEAWAY,33,-0.042650552482046133
171,3948,GIVEAWAY,48,-0.022755691833294067
939,4089,GIVEAWAY,39,0.016858057215632938
678,4168,GIVEAWAY,39,0.02556389953100152
1804,4206,GIVEAWAY,96,-0.04393138908324107
5,4287,GIVEAWAY,33,0.05386395362004376
303,4559,GIVEAWAY,99,-0.08049768264929968
1006,5173,GIVEAWAY,116,-0.10766740705640976
1365,5231,GIVEAWAY,36,0.015387501751364385
2197,5253,GIVEAWAY,195,-0.04126250911171031
1252,5288,GIVEAWAY,159,-0.08455241099747479
5397,5430,GIVEAWAY,62,-0.026014833514836355
2953,5449,GIVEAWAY,81,-0.008169210279822203
784,5515,GIVEAWAY,32,-0.029607634958857543
238,5819,GIVEAWAY,91,-0.02106129269645879
671,5928,GIVEAWAY,138,-0.027995115429449713
1813,6439,GIVEAWAY,53,0.007670814780439961
4501,6461,GIVEAWAY,44,-0.03863351634460688
2259,6561,GIVEAWAY,37,-0.08726753077319982
221,7059,GIVEAWAY,74,-0.06381360456668783
6365,7127,GIVEAWAY,44,-0.07715167451769478
2231,7168,GIVEAWAY,217,-0.10217684271307753
678,7193,GIVEAWAY,248,-0.034978916720117104
1391,7292,GIVEAWAY,80,-0.02241002093793365
13,7983,GIVEAWAY,40,-0.027072685342344083
4235,8158,GIVEAWAY,38,-0.01325104741844646
352,8688,GIVEAWAY,46,0.02490471450107057
1634,8806,GIVEAWAY,107,-0.06326884787526188
1351,8827,GIVEAWAY,55,-0.055933012319226816
916,8887,GIVEAWAY,184,-0.04738977220248869
2311,9161,GIVEAWAY,51,-0.06934396736055642
609,9311,GIVEAWAY,36,0.037833319748868444
31,9561,GIVEAWAY,106,0.04945446215460342
812,10055,GIVEAWAY,37,-0.024225639639179786
831,10085,GIVEAWAY,44,0.010222311548845842
1873,10106,GIVEAWAY,99,-0.028148375365117273
529,10123,GIVEAWAY,37,0.004096097138425181
1252,10127,GIVEAWAY,211,-0.026263297509712735
958,10368,GIVEAWAY,170,-0.03218478375011191
1665,10437,GIVEAWAY,135,-0.04336000324821432
2225,10486,GIVEAWAY,65,-0.05333785054553564
563,10514,GIVEAWAY,59,-0.026301259507370167
98,10543,GIVEAWAY,80,-0.07222719251684034
2247,11512,GIVEAWAY,35,0.05352398373045708
7389,12262,GIVEAWAY,37,-0.09282032880619845
18,12573,GIVEAWAY,285,-0.029940553134336523
755,13172,GIVEAWAY,71,-0.06730682527759929
1049,13183,GIVEAWAY,65,-0.04863937462431145
1861,13193,GIVEAWAY,64,-0.05693101475186935
784,13547,GIVEAWAY,58,-0.030415978146427936
311,13595,GIVEAWAY,179,-0.06761604906853136
545,13598,GIVEAWAY,204,-0.0331114633289355
4265,13761,GIVEAWAY,40,-0.043191726036874045
529,13790,GIVEAWAY,35,0.07274119607416496
281,13813,GIVEAWAY,55,0.06288714458718558
4467,13973,GIVEAWAY,31,0.07242738352595379
6488,14034,GIVEAWAY,50,-0.06825360708209793
2286,14115,GIVEAWAY,85,-0.010625328540173562
15,14289,GIVEAWAY,59,-0.07513289709381665
773,14427,GIVEAWAY,59,-0.02092776020143583
563,14520,GIVEAWAY,43,-0.10094280446526954
678,14606,GIVEAWAY,73,0.009976981793879847
1844,14647,GIVEAWAY,152,-0.0468071391222854
831,14677,GIVEAWAY,81,-0.060558649204951576
816,14693,GIVEAWAY,109,-0.04573161518141916
281,14734,GIVEAWAY,42,0.0407622830906989
711,15003,GIVEAWAY,94,0.03013123723428801
139,15211,GIVEAWAY,127,-0.04103351472799971
779,15284,GIVEAWAY,74,0.022360728609639335
1959,15547,GIVEAWAY,45,0.08151306156429633
1197,16498,GIVEAWAY,43,-0.015155363009925205
4408,16956,GIVEAWAY,81,0.017166830869043803
122,17307,GIVEAWAY,88,-0.06599544823099912
4467,17381,GIVEAWAY,51,-0.03531743475691257
1163,17451,GIVEAWAY,31,-0.04693914995083709
590,17863,GIVEAWAY,78,0.015303780667701161
102,17942,GIVEAWAY,80,0.01109855882756694
5888,18345,GIVEAWAY,61,-0.02541582969173678
657,18421,GIVEAWAY,114,-0.022997420844631244
2177,18474,GIVEAWAY,63,-0.04613181108046893
761,18857,GIVEAWAY,43,-0.026977867391573596
1861,18879,GIVEAWAY,38,-0.00909883283731805
7219,18949,GIVEAWAY,76,0.010473076993499697
4376,18968,GIVEAWAY,36,-0.008304050763186965
7389,18981,GIVEAWAY,35,-0.042673159942121563
2197,19169,GIVEAWAY,32,-0.06593413592765612
339,19779,GIVEAWAY,53,-0.10008096813836531
199,19907,GIVEAWAY,39,-0.049926903943607215
1373,20387,GIVEAWAY,75,-0.027020866372102104
3559,20576,GIVEAWAY,48,0.0033180126651429775
90,20841,GIVEAWAY,36,0.015296034478902876
4244,20947,GIVEAWAY,67,0.0028542035450143666
2980,21047,GIVEAWAY,46,-0.11935877500793618
1197,21129,GIVEAWAY,127,-0.04465374633443936
2268,21151,GIVEAWAY,44,-0.0005920290591049926
4273,21577,GIVEAWAY,53,0.0031257373197211002
5381,21673,GIVEAWAY,29,-0.08568645954401066
4501,22004,GIVEAWAY,37,0.02560917614301156
761,22182,GIVEAWAY,187,-0.04457607400322294
335,23574,GIVEAWAY,75,-0.06318173214519479
916,23590,GIVEAWAY,34,-0.023571434473430408
1006,23968,GIVEAWAY,55,-0.04780257082569822
3174,24455,GIVEAWAY,33,-0.0299347702254652
2687,25462,GIVEAWAY,60,-0.024089980014516843
545,25637,GIVEAWAY,41,-0.030463861668804715
303,25919,GIVEAWAY,245,-0.05275426761850488
939,25947,GIVEAWAY,81,-0.020389192775459197
381,26013,GIVEAWAY,43,-0.053326460222126615
63,27856,GIVEAWAY,134,-0.02837857004869143
2760,28099,GIVEAWAY,94,-0.012805907389804527
801,28144,GIVEAWAY,40,-0.03846469525949414
3369,28154,GIVEAWAY,42,-0.03522771803503527
2311,28262,GIVEAWAY,147,0.03454894102424899
2251,28593,GIVEAWAY,65,-0.00891539900474897
4249,28683,GIVEAWAY,34,0.10170300334650251
7420,28697,GIVEAWAY,36,-0.11291305540929358
2941,28769,GIVEAWAY,44,0.008099904472429087
784,29532,GIVEAWAY,99,-0.09284319181232359
2969,30535,GIVEAWAY,48,0.0085709372966849
1813,30581,GIVEAWAY,80,-0.023272785299169818
1844,30589,GIVEAWAY,35,0.014767802432126609
7309,31504,GIVEAWAY,34,0.08402262117270892
1920,31600,GIVEAWAY,33,-0.0694954557287355
648,32213,GIVEAWAY,99,-0.07573523234214197
648,32229,GIVEAWAY,84,-0.04206101323103095
10454,32298,GIVEAWAY,48,0.037809033312460605
1868,33098,GIVEAWAY,65,0.0012254350224139565
812,34122,GIVEAWAY,31,-0.003276626464785437
5,34183,GIVEAWAY,180,-0.027859870888430283
1217,34245,GIVEAWAY,150,-0.05789629564090093
94,34901,GIVEAWAY,51,-0.04658273346880221
4150,35058,GIVEAWAY,40,-0.1064774009312191
18,35711,GIVEAWAY,89,-0.033611896258702145
63,35730,GIVEAWAY,50,-0.019205252089638414
4269,36056,GIVEAWAY,38,0.021264590365546066
671,36160,GIVEAWAY,53,-0.025897044727886953
812,36583,GIVEAWAY,128,-0.01659791278232653
2707,37177,GIVEAWAY,31,-0.06439731866423909
4265,37297,GIVEAWAY,34,-0.05555660819162661
18,38019,GIVEAWAY,158,0.006169060398061643
15,40015,GIVEAWAY,76,0.05991073815772574
1326,42383,GIVEAWAY,43,0.03853375000618181
1920,43636,GIVEAWAY,30,-0.03102509224710559
3707,44318,GIVEAWAY,40,0.023278041871984678
2699,45003,GIVEAWAY,32,-0.09545610423975254
1873,45454,GIVEAWAY,47,0.04444501047060956
882,45499,GIVEAWAY,33,0.030910113917306747
2709,45687,GIVEAWAY,40,-0.05212963925662556
545,45903,GIVEAWAY,31,-0.02240672172052305
1197,46766,GIVEAWAY,52,-0.04961064051016617
827,47834,GIVEAWAY,64,0.025884255362615516
761,48183,GIVEAWAY,39,-0.027260087226491647
188,48337,GIVEAWAY,35,-0.07309472497511821
1201,48414,GIVEAWAY,75,-0.10537587175653729
1351,48988,GIVEAWAY,45,-0.07607640960046747
1489,49666,GIVEAWAY,48,-0.024810618631030235
259,50452,GIVEAWAY,33,0.01406789141731346
4260,51139,GIVEAWAY,65,-0.04110258167979741
102,51428,GIVEAWAY,49,0.013999268895610484
834,51453,GIVEAWAY,42,-0.06768135143553727
2774,54066,GIVEAWAY,59,-0.03917447353074044
1804,54424,GIVEAWAY,43,0.06401399033194188
94,56164,GIVEAWAY,33,-0.13332998028595844
4323,56302,GIVEAWAY,29,0.02446363161155768
455,56651,GIVEAWAY,44,0.03896873790178418
1507,56980,GIVEAWAY,46,-0.012038522104543925
58,57752,GIVEAWAY,71,-0.04556092147161095
2967,59262,GIVEAWAY,44,-0.02004987122504387
1397,59649,GIVEAWAY,60,-0.008400433234997728
592,59891,GIVEAWAY,80,-0.06953573857317619
773,60313,GIVEAWAY,70,-0.06721539900511414
1000,60957,GIVEAWAY,41,0.013306083190423978
831,61080,GIVEAWAY,35,-0.016661287317808304
801,62606,GIVEAWAY,37,0.01174582370981625
7396,62723,GIVEAWAY,29,-0.027416768133627256
1000,71686,GIVEAWAY,34,-0.03492887912389542
161,72195,GIVEAWAY,65,-0.05561147585831078
1873,74260,GIVEAWAY,36,-0.11930973890118551
1252,77664,GIVEAWAY,48,-0.06293051496870095
3675,79714,GIVEAWAY,44,-0.08678086682935082
219,79764,GIVEAWAY,49,-0.1306256322111455
1269,81787,GIVEAWAY,96,-0.023163030950777153
5397,82604,GIVEAWAY,54,-0.025263410599370317
1641,83289,GIVEAWAY,63,-0.08046650449528359
2274,83861,GIVEAWAY,58,-0.039977098635578356
834,85864,GIVEAWAY,30,-0.02691984096479466
4336,88406,GIVEAWAY,32,-0.18740974346158928
3174,88696,GIVEAWAY,46,-0.06441699442067406
740,90337,GIVEAWAY,29,0.06553557182370745
2259,91437,GIVEAWAY,58,-0.10569021939662576
3976,104629,GIVEAWAY,53,-0.043844065307099944
245,105030,GIVEAWAY,46,0.08989834482018916
2282,115671,GIVEAWAY,71,-0.03027249626487155
4004,117603,GIVEAWAY,45,-0.01673088569685327
2247,126451,GIVEAWAY,32,-0.015875936004801694
1006,126536,GIVEAWAY,56,0.0020877991205658364
958,133119,GIVEAWAY,29,-0.010455768796476528
712,134967,GIVEAWAY,30,0.0014557838327446948
1573,151401,GIVEAWAY,33,-0.05089638891071957
816,160567,GIVEAWAY,31,0.006047451740004706
2645,172655,GIVEAWAY,29,-0.0687472411878503
1813,186102,GIVEAWAY,30,-0.041520429768779454
1649,198103,GIVEAWAY,38,0.029690239071493263
16900,209606,GIVEAWAY,30,-0.029604181602500168
311,312,GIVEAWAY,54,-0.038747270417812674
761,863,GIVEAWAY,33,0.025368403800600015
1269,1270,GIVEAWAY,103,0.004114244362193875
1665,1899,GIVEAWAY,67,-0.022662484751158063
31,1977,GIVEAWAY,217,-0.029528956105598414
958,2043,GIVEAWAY,73,0.017670000421617038
2225,2226,GIVEAWAY,130,-0.054926660401355576
1804,2989,GIVEAWAY,99,-0.019157779931336993
1873,3066,GIVEAWAY,112,-0.04417655309794999
816,3082,GIVEAWAY,51,-0.04155385063918149
773,3094,GIVEAWAY,73,-0.06640492120707608
801,3098,GIVEAWAY,134,-0.03941210070064727
15,3414,GIVEAWAY,174,-0.010953512354811235
831,4225,GIVEAWAY,82,-0.05725288063624723
4467,4468,GIVEAWAY,59,0.0257829262873685
5,4519,GIVEAWAY,41,-0.03065448664351439
5,4761,GIVEAWAY,94,-0.03361982740073843
18,5053,GIVEAWAY,457,-0.03394619401486787
671,5189,GIVEAWAY,204,-0.016414467818751444
2231,5343,GIVEAWAY,44,-0.10245168892271489
90,6142,GIVEAWAY,120,-0.06314931458198902
5,6298,GIVEAWAY,46,0.010458719262770755
1252,6301,GIVEAWAY,30,-0.01255223733811428
1000,6609,GIVEAWAY,86,-0.05435680294552303
563,6769,GIVEAWAY,53,0.03746489547747045
3174,7115,GIVEAWAY,40,-0.00815835170770407
2197,7285,GIVEAWAY,87,-0.032861786209109234
63,7531,GIVEAWAY,160,-0.02179262070513227
590,7537,GIVEAWAY,50,0.0023228938705991964
15,7956,GIVEAWAY,75,0.07477312897706256
105,8064,GIVEAWAY,59,-0.11890974580866864
63,9075,GIVEAWAY,36,0.012188241751896534
1163,9119,GIVEAWAY,30,-0.060623825935482045
2311,9134,GIVEAWAY,34,0.012979921276466577
671,9395,GIVEAWAY,43,-0.10145088392950541
678,9647,GIVEAWAY,89,-0.046793931040507664
678,10001,GIVEAWAY,47,0.018057772988627596
916,10157,GIVEAWAY,59,-0.09200794091546144
545,10318,GIVEAWAY,178,-0.06962218067517573
1634,10617,GIVEAWAY,44,-0.12527833554617757
784,10745,GIVEAWAY,139,-0.0380047418009572
2536,10862,GIVEAWAY,35,0.030289477182514513
2247,11464,GIVEAWAY,35,-0.09132703068113707
529,11633,GIVEAWAY,164,-0.01328012634630743
303,12136,GIVEAWAY,326,-0.03748454474948498
31,13587,GIVEAWAY,93,-0.053357038051431716
31,13840,GIVEAWAY,53,-0.06729209902798416
711,13877,GIVEAWAY,34,-0.036553112418996614
2953,13901,GIVEAWAY,32,-0.0713909627625704
2247,14281,GIVEAWAY,83,-0.09451900844326044
711,14377,GIVEAWAY,76,-0.06568481100978174
1844,14411,GIVEAWAY,67,-0.05834132218983967
199,16037,GIVEAWAY,38,-0.059274745506116666
188,16056,GIVEAWAY,42,-0.10757405208145171
2969,17138,GIVEAWAY,41,-0.04632016809271028
4501,17176,GIVEAWAY,63,-0.057852350921450635
58,17841,GIVEAWAY,67,0.050970125852378034
1326,17913,GIVEAWAY,142,0.02218413432314631
303,18064,GIVEAWAY,37,0.00009262536050230752
1006,18394,GIVEAWAY,141,-0.05991026987938253
761,18462,GIVEAWAY,73,-0.0053856502215592905
303,19209,GIVEAWAY,50,0.0284608628916308
386,19481,GIVEAWAY,30,-0.06436755792658894
281,19577,GIVEAWAY,34,0.008945756297006224
161,19814,GIVEAWAY,79,-0.04482743681050949
1023,20083,GIVEAWAY,61,-0.05497284294470833
72,20201,GIVEAWAY,94,-0.009741665426150403
238,20574,GIVEAWAY,50,0.06621029011654506
1351,20606,GIVEAWAY,56,0.006405426210450593
18,21004,GIVEAWAY,82,0.009545584486061576
94,21886,GIVEAWAY,39,-0.04118740932889736
1566,22325,GIVEAWAY,46,-0.031547115261174485
779,22831,GIVEAWAY,46,0.007383919169493491
590,23065,GIVEAWAY,39,-0.044961830430750305
4004,23371,GIVEAWAY,63,-0.04727139452274198
1391,23671,GIVEAWAY,36,-0.12109416728578581
10454,23711,GIVEAWAY,33,-0.05086423876221513
3127,26332,GIVEAWAY,30,-0.03204068234382895
1641,27145,GIVEAWAY,73,-0.02253930606559046
1000,27435,GIVEAWAY,33,0.017111499901082072
648,28226,GIVEAWAY,86,-0.07211814519701942
2311,28272,GIVEAWAY,51,-0.07480541482977349
1861,28291,GIVEAWAY,62,0.01297737915042646
812,28302,GIVEAWAY,50,0.03772448444201493
1813,28408,GIVEAWAY,124,-0.046399792218458136
1391,28483,GIVEAWAY,55,-0.05185882251350016
72,29197,GIVEAWAY,50,-0.018500058520868334
2259,30899,GIVEAWAY,55,-0.046368939482830884
18,33564,GIVEAWAY,90,-0.006639033837236408
2707,33571,GIVEAWAY,36,0.11839313645427108
657,33626,GIVEAWAY,32,0.05891873943739828
7389,34321,GIVEAWAY,30,0.02054603316659559
2760,34647,GIVEAWAY,51,0.0014932176169199507
1252,34784,GIVEAWAY,32,0.048407731428207035
281,35014,GIVEAWAY,98,-0.024015821341028865
171,35128,GIVEAWAY,71,-0.028590496062507464
1673,35682,GIVEAWAY,48,-0.1592899779055985
1373,35690,GIVEAWAY,112,-0.05970981729467739
752,36210,GIVEAWAY,41,-0.07163354450485027
834,37541,GIVEAWAY,67,-0.007764675820826017
1252,37553,GIVEAWAY,198,-0.0033360899079749595
916,38571,GIVEAWAY,30,-0.012063176804957498
1815,39088,GIVEAWAY,39,-0.0447718083140865
5888,39173,GIVEAWAY,47,-0.002670010075063123
7219,41211,GIVEAWAY,45,-0.03043907177935601
939,42165,GIVEAWAY,130,-0.06583208084575032
1813,42738,GIVEAWAY,29,0.024178015428970467
2286,42770,GIVEAWAY,34,-0.06333675077770529
6488,44044,GIVEAWAY,32,-0.03153749932768324
281,45535,GIVEAWAY,175,-0.002273850274471134
143,46155,GIVEAWAY,32,-0.011545741829659673
1197,46740,GIVEAWAY,117,-0.07852856201257702
2967,47012,GIVEAWAY,74,0.01679875292741212
2231,47348,GIVEAWAY,121,-0.07123281208829135
1365,47697,GIVEAWAY,104,0.00011117827253620538
958,49520,GIVEAWAY,31,-0.10457070867561519
755,49800,GIVEAWAY,33,-0.08370027984136497
958,51419,GIVEAWAY,29,0.020489743293237717
3029,54453,GIVEAWAY,30,0.07166376150046222
1081,54492,GIVEAWAY,53,0.04288135185977232
740,54921,GIVEAWAY,55,-0.10080203546221228
2282,55477,GIVEAWAY,31,-0.1564374999944716
4244,55734,GIVEAWAY,30,-0.03830235525746778
4260,55749,GIVEAWAY,36,-0.0401670449061472
2774,56188,GIVEAWAY,57,0.011255987691954072
1665,58511,GIVEAWAY,37,-0.03375549822713714
2274,58601,GIVEAWAY,35,-0.07766335404977137
2251,58956,GIVEAWAY,37,-0.05240514423461429
94,59903,GIVEAWAY,68,-0.0394702762062471
72,60377,GIVEAWAY,39,-0.11599436527690338
2876,60564,GIVEAWAY,33,0.03769498410708644
4269,60878,GIVEAWAY,36,-0.05603901735097272
98,60970,GIVEAWAY,43,-0.09250764332096661
671,64280,GIVEAWAY,30,-0.043169746324650426
102,66201,GIVEAWAY,61,-0.023654301002403344
1868,66663,GIVEAWAY,74,-0.04753226883277345
1000,68146,GIVEAWAY,44,-0.028842040004700975
98,73794,GIVEAWAY,36,-0.0521780833380755
139,75227,GIVEAWAY,32,-0.029660997078817142
15,79066,GIVEAWAY,78,-0.04131435195970384
5397,82608,GIVEAWAY,64,-0.05692613019302312
19,82852,GIVEAWAY,31,-0.0712459749345501
4376,85084,GIVEAWAY,33,-0.07965901529108127
1217,85919,GIVEAWAY,55,-0.041665621969185385
2268,88719,GIVEAWAY,113,-0.028856312576720666
2005,100550,GIVEAWAY,51,-0.03422299339825907
2492,106154,GIVEAWAY,40,0.02542763034390988
779,107841,GIVEAWAY,34,-0.07924588862029092
1383,114184,GIVEAWAY,37,-0.020896196071731987
6515,126740,GIVEAWAY,30,-0.059395731515491185
592,136855,GIVEAWAY,34,-0.07851226549820656
1432,206772,GIVEAWAY,35,-0.04611776722701938
2197,223024,GIVEAWAY,34,-0.024290817202947457
6365,253599,GIVEAWAY,29,-0.056205832590276006
2,31,"FACEOFF (Defensive)",11776,-0.0051932271594142265
86,94,"FACEOFF (Defensive)",4824,0.0013848003701689149
138,139,"FACEOFF (Defensive)",2502,0.00013037711111923977
187,221,"FACEOFF (Defensive)",1660,-0.002326900828951206
338,352,"FACEOFF (Defensive)",874,-0.011263199661000534
380,455,"FACEOFF (Defensive)",994,-0.01020899796632424
75,592,"FACEOFF (Defensive)",1272,-0.024583419215017832
647,678,"FACEOFF (Defensive)",5918,0.003814073059333345
751,755,"FACEOFF (Defensive)",1165,-0.013612620299149891
760,761,"FACEOFF (Defensive)",4797,-0.003022183611189
811,816,"FACEOFF (Defensive)",2742,-0.0011381332305608338
62,916,"FACEOFF (Defensive)",3729,0.0021637378101455607
695,1023,"FACEOFF (Defensive)",2030,-0.008433019685328336
1196,1217,"FACEOFF (Defensive)",2825,-0.006115442358841816
1381,1383,"FACEOFF (Defensive)",1677,-0.006390154297738482
178,1634,"FACEOFF (Defensive)",2928,0.001074525428716444
1343,2197,"FACEOFF (Defensive)",4422,-0.003492931131418686
299,2231,"FACEOFF (Defensive)",3515,-0.02282999742279679
2273,2274,"FACEOFF (Defensive)",962,-0.048257129217401606
1028,2282,"FACEOFF (Defensive)",1239,-0.023521612870127773
1803,2311,"FACEOFF (Defensive)",3772,-0.0032709755862151413
2605,2645,"FACEOFF (Defensive)",751,-0.013617643786004496
104,2760,"FACEOFF (Defensive)",1685,-0.008994420875171438
1124,3369,"FACEOFF (Defensive)",1123,-0.017061397123995903
258,3559,"FACEOFF (Defensive)",1207,0.010018043482760142
142,3976,"FACEOFF (Defensive)",913,-0.007673721544229517
3103,4235,"FACEOFF (Defensive)",762,-0.010860855524073731
4243,4260,"FACEOFF (Defensive)",1520,-0.006708524190378096
2897,4340,"FACEOFF (Defensive)",592,-0.006813116262369301
2948,4408,"FACEOFF (Defensive)",1639,-0.01039165777923906
4951,4967,"FACEOFF (Defensive)",739,0.018390628311883622
2,18,"FACEOFF (Defensive)",11672,-0.0014934033224936472
43,58,"FACEOFF (Defensive)",1165,-0.021216855892718378
138,171,"FACEOFF (Defensive)",2006,0.0040626031878504
183,184,"FACEOFF (Defensive)",672,0.0026439154209860205
187,199,"FACEOFF (Defensive)",1101,0.0037641786156289436
338,361,"FACEOFF (Defensive)",752,-0.0015772983342954294
12,545,"FACEOFF (Defensive)",3569,-0.013576836714088103
647,671,"FACEOFF (Defensive)",5872,0.0005890342314274211
760,784,"FACEOFF (Defensive)",4692,-0.00241423736407842
62,939,"FACEOFF (Defensive)",3294,-0.0051794019888859455
859,1081,"FACEOFF (Defensive)",1146,-0.005586732971090691
656,1269,"FACEOFF (Defensive)",2067,-0.008099003358207346
86,1326,"FACEOFF (Defensive)",4212,0.0030128921589320234
1343,1373,"FACEOFF (Defensive)",3162,-0.0073978584352794585
1124,1432,"FACEOFF (Defensive)",1053,0.008770372160817552
1803,1813,"FACEOFF (Defensive)",3938,-0.0015025852202772971
1048,1868,"FACEOFF (Defensive)",1442,0.01295449255762049
811,1873,"FACEOFF (Defensive)",3877,-0.0007813472108014752
1196,2268,"FACEOFF (Defensive)",3089,-0.0012927476738375798
380,2536,"FACEOFF (Defensive)",815,-0.00354998415175789
121,2774,"FACEOFF (Defensive)",1484,-0.0059732195828672285
2897,2919,"FACEOFF (Defensive)",667,-0.01935736990832221
2948,2967,"FACEOFF (Defensive)",1876,-0.008102705901439522
159,3707,"FACEOFF (Defensive)",793,-0.017196170105569064
178,4004,"FACEOFF (Defensive)",1972,-0.0034761402055823454
4268,4269,"FACEOFF (Defensive)",907,0.010678441330464528
2979,4376,"FACEOFF (Defensive)",708,0.008498135499323323
4243,4501,"FACEOFF (Defensive)",2214,0.005032286918068174
4872,4898,"FACEOFF (Defensive)",655,-0.016763112253349033
1200,5888,"FACEOFF (Defensive)",1097,-0.0054065923777108504
4951,6515,"FACEOFF (Defensive)",1112,-0.002414727061199745
1840,7219,"FACEOFF (Defensive)",1465,0.0014330632809035904
1396,10454,"FACEOFF (Defensive)",957,-0.012818857614555812
18,19,HIT,1328,0.007654446399682269
31,32,HIT,608,-0.015563474798654442
63,64,HIT,177,-0.004107733656171786
139,140,HIT,109,-0.014457375571642617
161,162,HIT,224,-0.010237742740867362
171,172,HIT,153,0.004319501186535291
202,203,HIT,72,0.06958425495813597
281,282,HIT,96,0.028073421054823244
303,304,HIT,375,0.005446493425459775
199,505,HIT,67,0.0323855931187787
599,600,HIT,81,-0.0884614472855198
15,622,HIT,343,0.002399923586707875
671,672,HIT,566,0.006635678687495594
827,828,HIT,153,-0.061668504662282964
916,923,HIT,175,0.01988680654552255
784,1060,HIT,75,-0.04040071139885132
1252,1253,HIT,639,-0.022461268036095272
1023,1284,HIT,112,-0.03367339249643431
1326,1327,HIT,196,-0.005329951889188389
1373,1375,HIT,156,-0.011890759827790476
281,1479,HIT,661,0.009272437065318329
1634,1635,HIT,104,-0.023552269348976584
63,1734,HIT,487,0.011317669193566693
678,1777,HIT,318,-0.005153234048282773
1844,1847,HIT,211,0.0007376841862813954
831,1866,HIT,242,0.0016397611778274923
761,1888,HIT,77,0.026283398365222477
529,1948,HIT,503,0.01428472269488057
72,1980,HIT,142,-0.03634152179862582
171,2083,HIT,83,0.041193351612749285
90,2089,HIT,394,0.0027365777148785075
834,2167,HIT,238,-0.018822863864116968
31,2218,HIT,730,0.006755285362007257
1000,2320,HIT,147,0.029331535215201432
1000,2323,HIT,285,0.005723835779374686
1365,2417,HIT,266,0.001789407407657928
590,2465,HIT,176,0.035342928949627095
94,2767,HIT,245,-0.002584883211846245
98,2781,HIT,92,0.03550957905494917
5,2849,HIT,257,-0.00022814678743510175
1873,3042,HIT,341,0.00866221155739444
15,3614,HIT,572,-0.006807761785790567
939,3633,HIT,329,0.0011030774274234378
72,3636,HIT,298,-0.000928019815738701
2247,4139,HIT,250,-0.014600426055652482
1000,4159,HIT,306,0.005582956479898149
1844,4213,HIT,124,-0.03869510838371887
812,4229,HIT,159,0.0009352096955951295
4244,4245,HIT,95,-0.01067535267609615
4336,4346,HIT,103,0.00622357359843051
2953,4395,HIT,106,-0.010337051524339447
4501,4502,HIT,83,-0.044900468420462136
303,4522,HIT,970,0.000238704610288909
188,4706,HIT,83,-0.0022691924557008414
4249,5002,HIT,81,0.0027700204078775492
90,5140,HIT,194,-0.010083900487433684
2760,5143,HIT,94,-0.015462372426749749
2247,5293,HIT,263,0.022488514335012033
671,5360,HIT,269,-0.026795787472320864
784,5489,HIT,213,-0.019320317941386222
834,5491,HIT,197,0.02964337017461849
761,5538,HIT,220,-0.01017768796284596
1197,5886,HIT,150,-0.06663140033865328
1391,5999,HIT,201,0.03703682719015028
238,6013,HIT,142,0.015387009763086379
1665,6032,HIT,96,-0.02140841951162986
1566,6159,HIT,141,0.013782379054413763
1197,6305,HIT,400,-0.01083155572001715
2251,6331,HIT,173,-0.002814621919630611
2707,6523,HIT,160,-0.05673690059075537
958,6624,HIT,111,-0.013957529627668941
1641,6712,HIT,152,-0.007219346647935665
303,6731,HIT,204,-0.014882589335595275
563,6762,HIT,174,0.009101729290898364
2005,6778,HIT,71,0.0727399936934715
1489,7138,HIT,133,0.03881625129266558
15,7181,HIT,556,0.01834643385727719
678,7206,HIT,275,0.0011293996580042376
801,7237,HIT,338,-0.0007664853565524377
1665,7275,HIT,217,0.014848586017321252
4408,7393,HIT,77,-0.010014184216673994
1861,7435,HIT,165,-0.0160161012441819
916,7540,HIT,192,-0.02356350700524984
139,8020,HIT,101,-0.005617052848573223
102,8060,HIT,211,-0.01829320233091558
812,8147,HIT,99,0.010314654865098805
1006,8519,HIT,477,0.008498573237464058
72,8642,HIT,241,-0.0030263320160274776
1391,8852,HIT,100,0.027923823717985463
