PlayerId,Season,SeasonType,Goals,GoalsRank,Assists,AssistsRank,Points,PointsRank,PlusMinus,PlusMinusRank,Shots,ShotsRank,Hits,HitsRank,BlockedShots,BlockedShotsRank,Giveaways,GiveawaysRank,Takeaways,TakeawaysRank,PowerPlayTimeOnIce,PPTOIRank,ShortHandedTimeOnIce,SHTOIRank,PenaltyMinutes,PIMRank,TimeOnIce,TOIRank
8462225,2007-2008,Regular Season,6,354,25,163,31,229,-8,711,113,255,69,270,131,27,60,46,23,307,16302,105,14295,76,40,335,112309,24
8466158,2007-2008,Regular Season,2,534,19,237,21,326,-5,646,79,384,58,336,153,12,48,99,33,169,2736,404,15146,56,55,210,111581,25
8467329,2007-2008,Regular Season,40,10,52,16,92,7,-17,823,318,7,112,103,21,428,67,29,52,40,20277,40,7588,249,89,75,111545,26
8464962,2007-2008,Regular Season,6,355,24,172,30,240,-4,595,111,262,162,29,135,23,35,202,13,479,11840,191,12235,115,98,54,110440,27
8464956,2007-2008,Regular Season,5,396,13,347,18,362,15,47,80,378,126,77,151,13,57,58,25,271,1097,511,22084,2,56,205,109234,28
8470104,2007-2008,Regular Season,13,195,20,217,33,211,-6,675,98,311,27,554,159,11,74,17,33,167,11115,209,12437,109,20,550,109200,29
8469465,2007-2008,Regular Season,4,447,23,184,27,260,-4,598,127,211,162,28,69,139,43,134,50,52,10124,238,19057,9,66,154,109111,30
8470085,2007-2008,Regular Season,10,256,21,206,31,233,-13,797,105,288,106,117,118,43,53,76,38,125,5766,335,15036,60,56,206,108952,31
8458541,2007-2008,Regular Season,7,323,9,429,16,404,-14,808,73,400,81,213,187,5,84,9,33,166,881,532,19517,8,121,28,108335,32
8460492,2007-2008,Regular Season,12,211,39,56,51,99,-13,796,240,34,114,96,63,156,42,144,31,192,21316,26,3061,387,73,125,108227,33
8458938,2007-2008,Regular Season,5,384,21,209,26,270,7,127,129,203,138,57,187,4,70,20,36,140,9784,250,14330,74,38,358,106888,34
8464966,2007-2008,Regular Season,8,297,17,268,25,287,8,121,135,186,81,210,115,50,22,360,24,297,10371,231,16060,39,83,91,106832,35
8462033,2007-2008,Regular Season,6,352,32,91,38,162,11,79,136,181,88,183,94,85,66,30,23,305,18248,73,8442,222,60,179,106620,36
8465042,2007-2008,Regular Season,4,435,22,199,26,269,1,292,86,363,159,32,146,16,83,11,18,394,4351,362,17714,21,74,118,106578,37
8470595,2007-2008,Regular Season,38,12,44,37,82,16,-2,477,310,8,99,137,33,305,46,111,56,30,22958,15,6408,283,50,246,106443,38
8471709,2007-2008,Regular Season,2,578,12,378,14,427,-12,785,72,406,24,578,85,97,37,180,12,501,4581,357,15479,47,24,503,106320,39
8470607,2007-2008,Regular Season,9,285,23,182,32,220,13,61,152,146,167,27,106,66,41,150,21,340,11244,207,15216,53,90,72,105772,40
8468493,2007-2008,Regular Season,8,303,24,170,32,218,-7,693,161,129,51,370,91,90,33,223,13,480,20962,28,7054,262,25,500,105605,41
8462042,2007-2008,Regular Season,50,3,48,27,98,3,27,9,338,4,98,141,10,597,64,36,47,68,21512,23,2330,420,83,92,105469,42
8467856,2007-2008,Regular Season,13,188,42,45,55,78,27,10,175,109,38,470,70,137,52,83,27,246,19599,49,7015,263,34,395,105418,43
8466138,2007-2008,Regular Season,29,32,67,1,96,5,18,29,178,101,60,321,31,321,103,1,55,32,23901,9,2879,397,59,187,105263,44
8456283,2007-2008,Regular Season,1,591,15,315,16,396,2,251,66,440,93,162,148,14,18,422,18,408,2400,417,20277,5,107,41,105255,45
8467514,2007-2008,Regular Season,31,27,66,2,97,4,41,1,264,15,40,451,42,241,68,26,144,1,21594,20,8852,214,20,551,105206,46
8467344,2007-2008,Regular Season,5,400,15,306,20,339,11,86,93,330,154,38,88,96,34,215,22,324,7248,299,18774,11,79,103,104993,47
8471215,2007-2008,Regular Season,47,4,59,6,106,2,16,38,272,12,49,382,40,252,76,15,69,8,24762,8,3990,358,78,107,104901,48
8467890,2007-2008,Regular Season,2,543,14,332,16,398,-12,783,80,383,135,60,124,33,40,158,31,193,7831,286,15790,41,93,63,104834,49
8470054,2007-2008,Regular Season,6,370,15,304,21,331,7,129,105,282,169,25,162,10,38,170,34,164,3420,385,17335,23,85,81,104614,50
8468542,2007-2008,Regular Season,5,406,27,142,32,216,20,24,93,328,52,365,76,119,35,205,33,176,16670,100,14503,68,22,526,104609,51
8471958,2007-2008,Regular Season,10,263,18,248,28,257,0,345,147,157,179,21,123,35,43,130,51,47,13868,154,12502,107,14,619,104286,52
8467389,2007-2008,Regular Season,20,99,42,43,62,57,-27,850,249,25,13,662,22,426,46,112,48,64,21567,21,10132,179,15,615,104186,53
8471236,2007-2008,Regular Season,9,287,27,139,36,182,5,164,160,131,101,130,100,75,48,101,33,170,13480,163,10586,166,50,247,103489,54
8465210,2007-2008,Regular Season,11,227,29,119,40,150,5,163,136,182,121,85,166,8,48,98,34,162,15156,133,15368,49,116,31,103343,55
8470699,2007-2008,Regular Season,0,782,13,361,13,438,20,25,71,408,148,44,90,91,24,339,18,404,900,530,18774,12,61,174,102676,56
8470309,2007-2008,Regular Season,12,220,28,127,40,152,-2,480,119,239,30,529,117,48,53,77,11,518,23882,10,10235,175,45,291,102371,57
8469454,2007-2008,Regular Season,52,2,35,70,87,10,-12,778,283,10,40,450,25,385,66,32,49,58,27121,3,1882,437,52,232,101923,58
8471685,2007-2008,Regular Season,32,24,45,34,77,23,-15,810,201,75,47,399,40,254,85,8,52,39,19979,42,5691,306,22,527,101784,59
8462196,2007-2008,Regular Season,9,276,17,264,26,277,0,347,153,143,220,10,109,59,35,203,33,175,13007,169,10766,157,85,82,101581,60
8448208,2007-2008,Regular Season,25,58,46,33,71,35,8,112,249,24,27,549,16,518,69,23,40,105,20497,38,716,529,58,193,100701,61
8469492,2007-2008,Regular Season,5,410,15,307,20,340,5,168,131,198,218,11,112,53,41,148,25,272,10888,213,11885,123,43,302,100574,62
8469555,2007-2008,Regular Season,1,648,21,213,22,313,9,104,97,315,92,167,108,62,43,131,22,322,10678,220,12083,119,72,130,100378,63
8465185,2007-2008,Regular Season,2,530,10,417,12,457,6,157,65,443,49,387,109,60,41,149,37,132,1968,444,19020,10,81,94,100194,64
8465012,2007-2008,Regular Season,2,528,27,143,29,248,9,102,99,306,42,432,119,42,58,55,32,182,11297,204,16304,34,46,280,100021,65
8467956,2007-2008,Regular Season,1,628,13,360,14,425,2,253,54,496,35,492,184,6,45,114,28,233,2247,426,17815,19,42,310,99664,66
8462038,2007-2008,Regular Season,28,40,50,19,78,21,4,182,243,29,158,33,17,483,30,266,64,15,18833,60,8692,216,59,188,99640,67
8470601,2007-2008,Regular Season,9,284,27,138,36,181,17,35,113,253,79,219,79,109,53,78,36,142,11564,200,10140,178,74,119,99378,68
8468083,2007-2008,Regular Season,43,5,49,21,92,8,30,5,358,2,31,520,16,516,59,53,53,36,20640,36,9735,188,34,396,99318,69
8469623,2007-2008,Regular Season,5,412,38,60,43,126,-5,635,122,229,83,206,84,98,36,194,39,119,22304,18,2117,427,63,166,98718,70
8466160,2007-2008,Regular Season,32,21,42,42,74,27,23,14,207,63,260,3,29,344,70,21,56,28,20915,29,6377,284,105,42,98362,71
8470041,2007-2008,Regular Season,38,11,31,92,69,42,2,238,329,6,67,278,30,334,30,263,56,31,17279,91,12354,113,95,61,98341,72
8467343,2007-2008,Regular Season,3,484,8,461,11,483,-16,820,63,457,71,263,101,73,49,94,15,450,1442,476,13509,88,26,479,98311,73
8469506,2007-2008,Regular Season,27,48,53,14,80,19,16,39,232,38,30,527,38,270,45,118,38,126,17910,81,13303,91,20,552,98243,74
8469485,2007-2008,Regular Season,32,22,49,24,81,18,13,53,218,52,36,477,48,208,66,31,48,62,18008,78,12317,114,46,281,98130,75
8468513,2007-2008,Regular Season,2,548,13,357,15,415,9,108,52,499,101,135,147,15,37,177,20,359,637,571,16405,32,42,311,98050,76
8470839,2007-2008,Regular Season,4,456,17,273,21,328,-2,487,69,417,128,69,100,74,57,59,42,93,2084,438,9130,202,154,14,98033,77
8466140,2007-2008,Regular Season,34,16,37,61,71,37,-19,835,341,3,78,225,25,381,43,140,30,208,18717,65,622,540,67,150,97928,78
8458525,2007-2008,Regular Season,31,25,28,122,59,65,-1,409,289,9,59,326,24,395,41,156,25,274,18391,70,9605,192,53,225,97542,79
8470110,2007-2008,Regular Season,5,414,19,236,24,295,-1,418,87,355,32,512,63,157,34,216,24,292,7400,295,11853,124,85,83,97450,80
8460562,2007-2008,Regular Season,25,61,33,82,58,68,-3,542,220,48,46,405,76,120,40,159,64,14,19478,51,15261,52,45,292,97388,81
8469760,2007-2008,Regular Season,4,449,13,353,17,382,9,107,92,333,53,359,124,34,29,269,30,213,2344,419,12145,117,34,397,97175,82
8459628,2007-2008,Regular Season,3,474,21,211,24,294,6,148,86,362,127,71,143,17,78,14,24,285,511,607,21629,3,68,146,97173,83
8445550,2007-2008,Regular Season,9,265,22,198,31,231,-19,838,144,164,93,158,143,18,58,54,21,335,16727,99,14792,63,98,55,96844,84
8467351,2007-2008,Regular Season,16,130,54,12,70,39,3,208,242,30,48,391,24,396,62,42,77,4,20832,30,3942,361,36,373,96682,85
8471677,2007-2008,Regular Season,3,510,8,463,11,485,-19,840,81,376,84,203,136,21,62,40,23,306,5576,339,11088,144,76,112,96328,86
8458529,2007-2008,Regular Season,35,15,49,23,84,11,18,30,230,39,88,182,39,259,67,28,47,67,20442,39,6835,268,70,140,96208,87
8467876,2007-2008,Regular Season,15,148,61,4,76,24,6,137,141,167,19,607,15,527,56,65,31,190,20703,33,2506,414,56,207,96019,88
8471303,2007-2008,Regular Season,8,317,12,370,20,345,6,151,124,221,58,335,76,117,42,143,23,309,14896,135,7743,242,42,312,96015,89
8471702,2007-2008,Regular Season,7,347,19,235,26,274,22,19,99,304,47,401,62,160,57,60,27,245,10733,218,10241,174,36,374,95905,90
8468639,2007-2008,Regular Season,6,366,26,153,32,217,2,243,163,125,59,329,121,38,54,70,31,191,22600,16,913,506,26,480,95607,91
8459053,2007-2008,Regular Season,10,243,25,162,35,197,13,60,121,230,69,269,55,178,35,208,35,154,19864,44,8015,235,37,371,95583,92
8470597,2007-2008,Regular Season,26,55,35,74,61,61,-9,730,254,22,37,472,18,474,60,52,48,63,18643,68,1218,476,34,398,95320,93
8469460,2007-2008,Regular Season,4,446,13,352,17,381,9,106,75,394,266,2,227,1,68,24,40,106,1517,466,15146,57,101,47,95196,94
8470606,2007-2008,Regular Season,33,19,27,130,60,63,-13,794,219,51,311,1,23,402,62,43,26,260,17393,89,8911,209,55,211,94979,95
8468101,2007-2008,Regular Season,0,712,15,316,15,411,-9,737,98,313,80,216,134,24,48,100,66,10,2669,407,18621,13,40,336,94674,96
8449645,2007-2008,Regular Season,21,87,36,66,57,71,-11,761,200,77,10,690,28,357,82,12,86,2,20666,35,8596,219,48,263,94658,97
8469455,2007-2008,Regular Season,34,17,58,7,92,6,26,12,210,60,18,618,18,480,96,2,44,79,19781,45,1513,455,66,155,94248,98
8470617,2007-2008,Regular Season,28,41,47,30,75,25,14,48,212,59,110,109,46,216,68,25,46,73,21322,25,14382,71,76,113,94227,99
8466309,2007-2008,Regular Season,4,439,13,351,17,380,-11,768,68,431,41,445,84,99,24,340,20,363,11023,210,10757,158,48,264,94174,100
8459004,2007-2008,Regular Season,5,385,30,107,35,193,3,211,105,284,73,253,79,110,44,121,21,338,15973,109,10029,181,104,44,94110,101
8470600,2007-2008,Regular Season,7,343,24,171,31,230,3,213,138,176,57,339,75,124,38,173,33,173,15563,119,9783,186,71,134,93854,102
8467875,2007-2008,Regular Season,29,34,45,35,74,26,6,138,247,27,11,681,14,546,38,174,24,289,20678,34,1424,461,50,248,93745,103
8467370,2007-2008,Regular Season,23,75,24,166,47,116,-10,745,215,56,234,7,73,127,45,115,47,72,13731,156,13706,84,82,93,93687,104
8460621,2007-2008,Regular Season,40,9,49,22,89,9,15,43,217,53,55,347,30,335,60,50,72,6,18102,76,11794,126,34,399,93594,105
8473563,2007-2008,Regular Season,14,178,55,11,69,40,13,54,153,142,34,496,34,302,50,91,72,7,19920,43,1247,470,24,504,93445,106
8466371,2007-2008,Regular Season,20,98,23,174,43,129,1,288,185,89,49,383,50,199,36,196,76,5,4238,367,17247,25,26,481,93353,107
8467332,2007-2008,Regular Season,2,536,14,331,16,397,5,173,67,432,112,104,119,41,25,323,27,255,2256,422,15476,48,67,151,93245,108
8458590,2007-2008,Regular Season,29,29,26,145,55,82,-3,544,177,106,58,332,47,212,36,197,36,145,22015,19,8233,231,72,131,93036,109
8470162,2007-2008,Regular Season,16,137,17,257,33,215,-11,764,127,212,89,178,47,210,41,153,52,45,8857,266,14792,64,47,276,93020,110
8459492,2007-2008,Regular Season,33,18,38,57,71,36,0,336,215,55,76,236,37,272,36,198,42,94,15505,123,218,613,45,293,92990,111
8470604,2007-2008,Regular Season,29,36,24,164,53,95,6,141,260,19,52,361,53,186,60,48,56,29,11982,186,11175,141,55,212,92702,112
8468482,2007-2008,Regular Season,41,8,41,47,82,17,33,3,224,44,58,331,31,322,60,49,44,82,18965,57,2051,430,76,114,92585,113
8469472,2007-2008,Regular Season,1,646,9,446,10,497,4,193,47,519,94,157,89,93,48,103,32,183,348,646,15580,46,63,167,92421,114
8466148,2007-2008,Regular Season,29,33,37,62,66,45,-14,803,264,16,65,288,19,461,36,201,66,11,19691,47,10713,160,36,375,92272,115
8470596,2007-2008,Regular Season,27,50,35,73,62,58,15,45,212,58,81,209,24,394,36,200,27,253,14561,139,2935,395,85,84,92190,116
8459426,2007-2008,Regular Season,16,125,49,25,65,47,-10,744,223,45,18,617,21,439,30,265,18,400,20780,31,404,576,50,249,92139,117
8470649,2007-2008,Regular Season,22,84,31,96,53,92,-8,708,220,49,95,151,45,225,61,45,38,124,11969,187,12979,97,36,376,92027,118
8457403,2007-2008,Regular Season,1,594,8,470,9,519,-9,739,56,492,45,414,134,25,56,63,12,499,2559,410,13050,94,50,250,91511,119
8470616,2007-2008,Regular Season,21,93,16,278,37,178,1,290,177,104,78,226,71,134,27,295,59,20,10191,236,15740,42,79,104,91451,120
8467331,2007-2008,Regular Season,6,360,17,271,23,305,-10,749,132,195,118,91,95,83,48,102,16,435,12976,171,12383,112,69,144,91409,121
8470273,2007-2008,Regular Season,5,416,16,291,21,330,-9,734,116,249,96,148,79,107,60,47,26,261,6757,311,6260,289,44,298,91382,122
8470137,2007-2008,Regular Season,8,310,18,250,26,275,-5,643,101,298,32,509,59,169,71,19,20,357,15606,118,8138,234,56,208,91177,123
8462118,2007-2008,Regular Season,15,145,63,3,78,20,3,207,196,81,38,469,11,584,76,16,47,66,18625,69,4063,354,66,156,91116,124
8470612,2007-2008,Regular Season,24,68,58,9,82,15,32,4,185,88,126,74,46,215,67,27,44,81,18329,72,4083,351,94,62,90770,125
8468483,2007-2008,Regular Season,42,7,41,46,83,14,17,32,278,11,59,327,18,471,55,69,41,99,15972,110,3241,381,63,168,90540,126
8462036,2007-2008,Regular Season,30,28,35,71,65,49,16,40,201,71,75,240,37,273,43,137,52,43,18724,64,1498,456,19,574,90375,127
8464981,2007-2008,Regular Season,2,526,5,560,7,579,2,265,57,483,157,35,64,153,44,123,27,250,2190,430,15660,43,135,22,90366,128
8474141,2007-2008,Regular Season,21,94,51,17,72,28,-5,632,191,84,16,638,7,650,22,378,49,61,19410,52,499,555,52,233,90359,129
8471686,2007-2008,Regular Season,2,577,8,466,10,500,2,259,78,387,124,79,62,158,37,183,33,174,1679,456,10365,169,42,313,90245,130
8469544,2007-2008,Regular Season,36,13,26,144,62,59,23,15,209,62,50,378,27,362,22,366,44,86,15634,117,11299,137,55,213,90123,131
8459429,2007-2008,Regular Season,28,38,44,38,72,30,19,27,248,26,42,429,23,409,30,264,50,56,20755,32,797,516,54,217,89990,132
8458943,2007-2008,Regular Season,24,64,41,50,65,48,-15,811,166,121,69,267,22,419,35,212,32,184,19555,50,5180,320,24,505,89978,133
8473533,2007-2008,Regular Season,12,222,16,286,28,258,-5,642,183,94,86,191,57,171,37,185,40,110,7484,292,17031,28,55,214,89902,134
8467407,2007-2008,Regular Season,22,82,31,95,53,91,1,284,257,21,52,362,14,535,37,191,37,134,17123,95,3719,367,46,282,89881,135
8466182,2007-2008,Regular Season,1,611,17,275,18,357,5,171,70,414,34,497,118,46,52,80,16,434,904,528,16220,35,48,265,89620,136
8467466,2007-2008,Regular Season,12,216,29,118,41,143,-17,824,222,46,256,4,50,197,30,259,58,25,12296,181,14630,66,43,303,89591,137
8468090,2007-2008,Regular Season,2,547,5,563,7,582,-21,845,37,570,176,22,137,20,39,162,30,209,698,555,12882,98,85,85,89528,138
8469476,2007-2008,Regular Season,3,492,16,292,19,348,5,170,98,308,151,41,107,64,39,163,30,210,1297,485,14365,73,84,87,89466,139
8464975,2007-2008,Regular Season,31,26,41,48,72,32,-22,846,182,98,29,532,17,496,43,141,28,235,22991,14,256,601,68,147,89421,140
8465202,2007-2008,Regular Season,8,299,17,269,25,288,8,122,122,225,36,479,79,112,46,108,18,396,13543,162,11778,127,38,359,89391,141
8460577,2007-2008,Regular Season,29,30,25,155,54,88,8,114,205,68,17,626,10,610,33,236,41,100,17011,96,7753,240,36,377,89387,142
8451774,2007-2008,Regular Season,32,20,46,32,78,22,17,33,259,20,33,502,34,303,54,72,21,337,19674,48,5056,326,76,115,89126,143
8464957,2007-2008,Regular Season,29,31,43,40,72,31,5,159,192,83,44,419,11,583,54,75,47,70,18772,62,1109,484,34,400,88778,144
8468213,2007-2008,Regular Season,3,487,14,330,17,379,6,152,72,401,124,80,67,144,37,181,20,360,6679,315,10897,149,110,37,88352,145
8470274,2007-2008,Regular Season,27,49,25,157,52,98,0,337,241,31,76,235,65,151,18,425,50,57,15798,115,7604,248,22,528,88324,146
8468504,2007-2008,Regular Season,43,6,22,185,65,51,1,281,207,65,55,348,20,450,33,233,33,178,19210,55,437,571,20,553,88286,147
8467988,2007-2008,Regular Season,27,46,24,165,51,103,14,50,159,133,138,54,34,298,32,241,50,54,14060,148,12659,105,103,45,88156,148
8459534,2007-2008,Regular Season,16,128,25,158,41,146,-11,762,171,116,19,606,22,425,51,88,52,42,18756,63,3483,372,39,351,87959,149
8468434,2007-2008,Regular Season,18,115,34,78,52,97,-21,841,182,97,46,406,20,453,33,234,31,195,17229,92,1950,433,62,172,87920,150
8469521,2007-2008,Regular Season,29,35,40,51,69,41,15,44,186,87,32,508,28,356,40,160,51,48,16635,101,7660,245,42,314,87866,151
8467338,2007-2008,Regular Season,18,113,40,53,58,67,11,75,121,231,42,431,24,398,57,61,36,141,14332,142,7918,236,48,266,87803,152
8470610,2007-2008,Regular Season,32,23,33,81,65,50,13,56,266,13,76,234,30,333,30,262,45,78,17797,82,729,527,25,501,87765,153
8467844,2007-2008,Regular Season,15,147,37,63,52,96,-4,587,332,5,55,346,14,534,63,39,42,92,15312,129,794,517,28,459,87682,154
8467964,2007-2008,Regular Season,21,90,28,123,49,109,-21,843,194,82,47,400,23,407,62,44,47,69,17948,79,1123,482,87,78,87501,155
8468526,2007-2008,Regular Season,14,168,22,192,36,187,-23,848,187,86,122,83,61,163,35,206,39,120,18914,58,14027,77,74,120,87187,156
8460254,2007-2008,Regular Season,4,430,11,398,15,418,7,131,66,438,72,259,94,86,24,338,27,257,968,516,12746,102,71,135,87131,157
8451224,2007-2008,Regular Season,12,203,27,137,39,159,22,18,139,173,78,227,56,175,34,218,35,155,17289,90,4757,336,50,251,86965,158
8462077,2007-2008,Regular Season,22,80,27,132,49,110,1,286,229,41,47,398,40,253,41,154,36,144,8100,277,12403,111,38,360,86953,159
8467353,2007-2008,Regular Season,26,52,30,101,56,75,10,90,165,122,102,126,51,194,53,79,30,204,15531,121,10851,152,92,66,86869,160
8466399,2007-2008,Regular Season,12,215,33,84,45,121,-5,634,121,234,52,363,31,323,36,199,58,24,9966,243,13787,83,26,482,86638,161
8456850,2007-2008,Regular Season,1,592,9,443,10,494,-5,653,56,491,78,229,136,22,37,178,24,290,826,539,11318,135,60,180,86600,162
8468534,2007-2008,Regular Season,2,549,10,418,12,458,-2,497,72,403,133,66,114,52,38,171,17,421,718,550,13695,86,93,64,86422,163
8468636,2007-2008,Regular Season,0,719,5,570,5,605,-5,658,38,565,160,30,176,7,25,321,36,146,875,533,19628,7,24,506,86391,164
8464979,2007-2008,Regular Season,27,43,29,108,56,76,11,76,229,40,50,377,25,383,22,368,25,278,15958,111,10325,171,40,337,86389,165
8468113,2007-2008,Regular Season,8,302,11,391,19,353,12,69,93,329,121,86,117,47,26,303,29,224,4560,358,9983,183,40,338,86199,166
8466181,2007-2008,Regular Season,25,62,41,49,66,44,10,89,202,70,9,700,11,593,58,57,53,37,18643,67,1145,481,40,339,85982,167
8470599,2007-2008,Regular Season,24,67,31,94,55,80,19,28,233,37,70,264,31,320,34,220,37,135,15865,114,2419,417,47,277,85685,168
8469665,2007-2008,Regular Season,6,368,20,222,26,271,27,11,63,452,71,262,79,111,38,172,16,439,9039,261,6338,285,46,283,85630,169
8458530,2007-2008,Regular Season,25,59,30,102,55,81,-7,690,237,35,13,664,24,401,39,169,40,109,17633,84,251,603,46,284,85526,170
8459428,2007-2008,Regular Season,16,126,38,59,54,84,28,8,219,50,51,369,32,313,47,106,46,74,13966,152,482,560,18,581,85428,171
8468535,2007-2008,Regular Season,24,66,29,110,53,93,3,209,175,110,49,384,25,384,49,97,29,221,7163,300,17773,20,51,239,85417,172
8466139,2007-2008,Regular Season,19,105,29,114,48,114,-19,836,185,91,83,204,10,598,72,18,44,80,18694,66,964,502,33,413,85295,173
8468695,2007-2008,Regular Season,14,169,22,193,36,188,-6,674,181,99,72,257,53,185,29,275,40,116,5500,341,14918,61,67,152,85172,174
8468309,2007-2008,Regular Season,13,189,49,26,62,56,-6,670,165,123,59,328,62,159,42,145,40,108,23724,12,4040,356,28,460,85150,175
8468064,2007-2008,Regular Season,23,77,34,77,57,72,-3,543,163,126,49,385,16,509,52,85,50,51,16006,108,5081,325,40,340,85074,176
8466251,2007-2008,Regular Season,14,165,17,258,31,236,-5,641,198,79,73,251,15,522,22,372,19,384,9788,249,10853,151,98,56,85024,177
8458637,2007-2008,Regular Season,2,519,7,498,9,524,9,110,25,627,54,357,51,195,35,209,43,90,537,599,18246,14,84,88,84807,178
8467396,2007-2008,Regular Season,22,81,29,111,51,102,5,161,216,54,186,18,24,391,32,246,35,156,18164,75,4047,355,76,116,84792,179
8471208,2007-2008,Regular Season,23,79,24,167,47,117,-12,779,201,73,99,138,37,271,55,68,44,83,18330,71,670,536,45,294,84654,180
8456464,2007-2008,Regular Season,23,73,21,201,44,125,-15,812,227,43,62,311,20,448,54,73,44,84,17709,83,542,551,65,158,84478,181
8468700,2007-2008,Regular Season,10,253,26,151,36,183,-4,591,136,184,199,13,48,207,24,344,19,381,14624,137,7816,239,85,86,84430,182
8467371,2007-2008,Regular Season,27,44,56,10,83,13,21,20,107,276,53,358,23,405,88,6,43,88,19762,46,97,661,46,285,84022,183
8456966,2007-2008,Regular Season,21,88,33,83,54,85,9,97,172,114,25,566,22,424,33,231,28,236,16764,98,3426,377,50,252,83994,184
8459462,2007-2008,Regular Season,5,388,18,251,23,304,-2,486,107,277,109,113,96,79,52,82,8,570,15228,130,11665,128,81,95,83980,185
8473526,2007-2008,Regular Season,22,86,32,89,54,86,-13,795,201,74,30,528,12,571,19,420,21,345,19351,54,1002,495,32,420,83881,186
8459442,2007-2008,Regular Season,16,127,40,54,56,73,-4,586,150,154,41,442,29,349,43,139,49,59,16213,106,6409,282,93,65,83729,187
8467831,2007-2008,Regular Season,20,100,22,187,42,138,0,342,132,191,81,211,46,217,32,240,40,114,7089,304,12774,101,54,218,83567,188
8471669,2007-2008,Regular Season,24,69,47,31,71,34,22,17,138,175,16,639,31,328,33,230,54,33,16587,102,8256,228,24,507,83486,189
8470543,2007-2008,Regular Season,21,92,29,113,50,106,8,115,196,80,159,31,19,458,32,247,32,187,15332,128,5108,324,80,100,83171,190
