Season,SeasonType,PlayerId,PlayerName,SumOfSumOfImpact,SSIRank
2013-2014,Regular Season,8474168,Joakim Andersson,2.749874768,422
2013-2014,Regular Season,8468518,Tomas Kopecky,2.739725086,423
2013-2014,Regular Season,8474218,Jason Demers,2.733423034,424
2013-2014,Regular Season,8477499,Rasmus Ristolainen,2.712223412,425
2013-2014,Regular Season,8470877,David Jones,2.700281462,426
2013-2014,Regular Season,8466142,Eric Brewer,2.677376873,427
2013-2014,Regular Season,8474138,Dustin Jeffrey,2.663098695,428
2013-2014,Regular Season,8474096,Nick Spaling,2.643535141,429
2013-2014,Regular Season,8467351,Scott Gomez,2.63649971,430
2013-2014,Regular Season,8470654,Maxim Lapierre,2.631995381,431
2013-2014,Regular Season,8473579,Nikolay Kulemin,2.597907237,432
2013-2014,Regular Season,8476822,Luke Glendening,2.594463917,433
2013-2014,Regular Season,8474604,Aaron Ness,2.561416824,434
2013-2014,Regular Season,8477501,Valeri Nichushkin,2.56123183,435
2013-2014,Regular Season,8473942,Trevor Smith,2.549405353,436
2013-2014,Regular Season,8475750,Jon Merrill,2.545655445,437
2013-2014,Regular Season,8474628,Michael Stone,2.543097451,438
2013-2014,Regular Season,8467925,Adam Hall,2.541868779,439
2013-2014,Regular Season,8473588,Erik Condra,2.527905172,440
2013-2014,Regular Season,8474659,Matt Donovan,2.461796471,441
2013-2014,Regular Season,8475728,Johan Larsson,2.448313765,442
2013-2014,Regular Season,8475233,David Savard,2.441596124,443
2013-2014,Regular Season,8471348,Nikita Nikitin,2.436924159,444
2013-2014,Regular Season,8470640,Matthew Carle,2.415898526,445
2013-2014,Regular Season,8474818,Jordie Benn,2.398303926,446
2013-2014,Regular Season,8476207,Brian Gibbons,2.387522877,447
2013-2014,Regular Season,8471703,Steve Downie,2.375774538,448
2013-2014,Regular Season,8471742,Cody Franson,2.37511606,449
2013-2014,Regular Season,8475913,Mark Stone,2.364627663,450
2013-2014,Regular Season,8473673,David Schlemko,2.347823858,451
2013-2014,Regular Season,8474074,Paul Postma,2.334629538,452
2013-2014,Regular Season,8468485,Raffi Torres,2.324249673,453
2013-2014,Regular Season,8470230,Daniel Paille,2.283597824,454
2013-2014,Regular Season,8475268,Gabriel Bourque,2.26873868,455
2013-2014,Regular Season,8473466,Ryan White,2.262914217,456
2013-2014,Regular Season,8474884,Mike Hoffman,2.259500575,457
2013-2014,Regular Season,8476871,Tanner Pearson,2.25771563,458
2013-2014,Regular Season,8467452,Rob Scuderi,2.227163258,459
2013-2014,Regular Season,8474497,Michael Kostka,2.226551972,460
2013-2014,Regular Season,8471299,Peter Regin,2.218076131,461
2013-2014,Regular Season,8471709,Marc-Edouard Vlasic,2.20317788,462
2013-2014,Regular Season,8467899,Martin Havlat,2.197139288,463
2013-2014,Regular Season,8470151,Jay Bouwmeester,2.191206882,464
2013-2014,Regular Season,8474774,Dalton Prout,2.181274669,465
2013-2014,Regular Season,8474162,Jake Muzzin,2.129378024,466
2013-2014,Regular Season,8475178,Zack Kassian,2.106829051,467
2013-2014,Regular Season,8476850,Ryan Murray,2.076560531,468
2013-2014,Regular Season,8475722,Jason Zucker,2.046131153,469
2013-2014,Regular Season,8475160,Kyle Clifford,2.035835575,470
2013-2014,Regular Season,8469623,Marek Zidlicky,2.02852722,471
2013-2014,Regular Season,8475714,Calle Jarnkrok,2.011550609,472
2013-2014,Regular Season,8474027,Justin Braun,2.009352231,473
2013-2014,Regular Season,8474130,Corey Tropp,1.990737637,474
2013-2014,Regular Season,8476423,Reid Boucher,1.980274284,475
2013-2014,Regular Season,8474674,James Wright,1.979366819,476
2013-2014,Regular Season,8470609,Steve Bernier,1.958390645,477
2013-2014,Regular Season,8475186,John Moore,1.936004513,478
2013-2014,Regular Season,8476854,Hampus Lindholm,1.910313124,479
2013-2014,Regular Season,8470714,Corey Potter,1.909010586,480
2013-2014,Regular Season,8475260,Corban Knight,1.908658622,481
2013-2014,Regular Season,8474134,Yannick Weber,1.8986664,482
2013-2014,Regular Season,8477495,Seth Jones,1.897599438,483
2013-2014,Regular Season,8470018,Matt Ellis,1.886730006,484
2013-2014,Regular Season,8476179,Will Acton,1.870311048,485
2013-2014,Regular Season,8471768,Tom Pyatt,1.868139382,486
2013-2014,Regular Season,8476419,Jean-Gabriel Pageau,1.852994455,487
2013-2014,Regular Season,8475165,Anton Lander,1.851307579,488
2013-2014,Regular Season,8473562,John McCarthy,1.813007723,489
2013-2014,Regular Season,8476430,Tomas Jurco,1.797412767,490
2013-2014,Regular Season,8474207,Nick Holden,1.777772882,491
2013-2014,Regular Season,8467334,Manny Malhotra,1.767166696,492
2013-2014,Regular Season,8469542,Stephane Veilleux,1.707355543,493
2013-2014,Regular Season,8474873,Brian Lashoff,1.701616875,494
2013-2014,Regular Season,8469457,Stephen Weiss,1.692572938,495
2013-2014,Regular Season,8470644,Colin McDonald,1.68678651,496
2013-2014,Regular Season,8476457,Adam Larsson,1.683027673,497
2013-2014,Regular Season,8474611,Cameron Gaunce,1.680359635,498
2013-2014,Regular Season,8470630,Kevin Klein,1.67328287,499
2013-2014,Regular Season,8477126,Jayson Megna,1.618897138,500
2013-2014,Regular Season,8471323,Ryan Jones,1.601502687,501
2013-2014,Regular Season,8475733,Max Reinhart,1.595806617,502
2013-2014,Regular Season,8475792,Brett Connolly,1.584131185,503
2013-2014,Regular Season,8470666,Daniel Carcillo,1.574732946,504
2013-2014,Regular Season,8467988,Ryan Malone,1.553413316,505
2013-2014,Regular Season,8469598,Kevin Bieksa,1.552909307,506
2013-2014,Regular Season,8476483,Rickard Rakell,1.550637645,507
2013-2014,Regular Season,8468745,Jean-Philippe Cote,1.549905811,508
2013-2014,Regular Season,8474744,Sean Collins,1.543159212,509
2013-2014,Regular Season,8475790,Erik Gudbranson,1.5420959,510
2013-2014,Regular Season,8476462,Dougie Hamilton,1.537530713,511
2013-2014,Regular Season,8471840,Brett Sutter,1.535928901,512
2013-2014,Regular Season,8475147,Jordan Schroeder,1.535418267,513
2013-2014,Regular Season,8475321,Philip Varone,1.52956641,514
2013-2014,Regular Season,8475175,Magnus Paajarvi,1.521490827,515
2013-2014,Regular Season,8466158,Scott Hannan,1.51744901,516
2013-2014,Regular Season,8471816,Mark Fayne,1.516059562,517
2013-2014,Regular Season,8476466,Sven Baertschi,1.501763771,518
2013-2014,Regular Season,8468001,Derek MacKenzie,1.477468494,519
2013-2014,Regular Season,8473908,Kevin Westgarth,1.473906183,520
2013-2014,Regular Season,8474651,Braden Holtby,1.465426063,521
2013-2014,Regular Season,8474098,Colton Sceviour,1.442942144,522
2013-2014,Regular Season,8471490,Adam Cracknell,1.40766027,523
2013-2014,Regular Season,8476941,Connor Carrick,1.369841734,524
2013-2014,Regular Season,8473658,Victor Bartley,1.364649521,525
2013-2014,Regular Season,8471681,Jack Skille,1.363587404,526
2013-2014,Regular Season,8474574,Tyler Myers,1.355033018,527
2013-2014,Regular Season,8475807,Joakim Nordstrom,1.351499456,528
2013-2014,Regular Season,8474581,Jake Gardiner,1.351030527,529
2013-2014,Regular Season,8473565,Brian Strait,1.342720826,530
2013-2014,Regular Season,8476209,Mike Sislo,1.333593422,531
2013-2014,Regular Season,8462041,Radek Dvorak,1.331466111,532
2013-2014,Regular Season,8471245,Dave Bolland,1.330136799,533
2013-2014,Regular Season,8477205,Andrej Sustr,1.329509231,534
2013-2014,Regular Season,8467344,Robyn Regehr,1.280342286,535
2013-2014,Regular Season,8474576,Zach Boychuk,1.263878705,536
2013-2014,Regular Season,8476043,Ben Street,1.254132414,537
2013-2014,Regular Season,8470378,Andre Benoit,1.235737078,538
2013-2014,Regular Season,8475161,Chris Brown,1.226772646,539
2013-2014,Regular Season,8470280,Ben Eager,1.221954308,540
2013-2014,Regular Season,8477244,Chad Ruhwedel,1.214274984,541
2013-2014,Regular Season,8475218,Mattias Ekholm,1.196626858,542
2013-2014,Regular Season,8476456,Jonathan Huberdeau,1.192055518,543
2013-2014,Regular Season,8475224,Jordan Szwarz,1.189593282,544
2013-2014,Regular Season,8467917,Jordan Leopold,1.185668173,545
2013-2014,Regular Season,8470645,Corey Crawford,1.175538608,546
2013-2014,Regular Season,8475619,Aaron Volpatti,1.169103803,547
2013-2014,Regular Season,8475423,Darren Archibald,1.135507937,548
2013-2014,Regular Season,8468114,Douglas Murray,1.115436017,549
2013-2014,Regular Season,8471231,Kyle Chipchura,1.112890431,550
2013-2014,Regular Season,8474052,Chris Terry,1.103936712,551
2013-2014,Regular Season,8475220,Marcus Foligno,1.103139664,552
2013-2014,Regular Season,8470647,B.J. Crombeen,1.094684207,553
2013-2014,Regular Season,8474603,Eric O'Dell,1.089252831,554
2013-2014,Regular Season,8473700,Ryan Wilson,1.080680293,555
2013-2014,Regular Season,8471996,Bracken Kearns,1.073164339,556
2013-2014,Regular Season,8469591,Cody McCormick,1.071488105,557
2013-2014,Regular Season,8475671,Matt Fraser,1.040393895,558
2013-2014,Regular Season,8470153,Pierre-Marc Bouchard,1.03214172,559
2013-2014,Regular Season,8476445,Johan Sundstrom,1.0317364,560
2013-2014,Regular Season,8476440,Markus Granlund,0.993614527,561
2013-2014,Regular Season,8470318,Jonathan Ericsson,0.991100919,562
2013-2014,Regular Season,8476244,Raphael Diaz,0.990565637,563
2013-2014,Regular Season,8476819,Jeremy Welsh,0.989228418,564
2013-2014,Regular Season,8469490,Tim Jackman,0.970175599,565
2013-2014,Regular Season,8475761,Beau Bennett,0.967956915,566
2013-2014,Regular Season,8470871,Chris Porter,0.963517025,567
2013-2014,Regular Season,8475716,Martin Marincin,0.962227066,568
2013-2014,Regular Season,8470685,Alexander Sulzer,0.947177913,569
2013-2014,Regular Season,8467463,Mikael Samuelsson,0.938391848,570
2013-2014,Regular Season,8464966,Derek Morris,0.930589153,571
2013-2014,Regular Season,8475808,Michael Chaput,0.913574372,572
2013-2014,Regular Season,8475757,Brett Bulmer,0.897114076,573
2013-2014,Regular Season,8475833,Bill Arnold,0.875467671,574
2013-2014,Regular Season,8474164,Jonathon Blum,0.870292603,575
2013-2014,Regular Season,8467950,Craig Anderson,0.866843415,576
2013-2014,Regular Season,8474090,Brendan Smith,0.863279519,577
2013-2014,Regular Season,8475648,Chris Breen,0.840990157,578
2013-2014,Regular Season,8473682,Andrew Ebbett,0.82451561,579
2013-2014,Regular Season,8476436,Dmitrij Jaskin,0.814881368,580
2013-2014,Regular Season,8474618,Marco Scandella,0.812067488,581
2013-2014,Regular Season,8476470,Nathan Beaulieu,0.8089972,582
2013-2014,Regular Season,8475248,Alexander Urbom,0.804507679,583
2013-2014,Regular Season,8475119,Zach Sill,0.789359663,584
2013-2014,Regular Season,8474717,Mark Barberio,0.775116473,585
2013-2014,Regular Season,8473558,Cory Emmerton,0.774241281,586
2013-2014,Regular Season,8476888,Mikhail Grigorenko,0.747702255,587
2013-2014,Regular Season,8470309,Ryan Whitney,0.741427364,588
2013-2014,Regular Season,8474683,Derek Grant,0.707579589,589
2013-2014,Regular Season,8475235,Nicolas Deslauriers,0.681899887,590
2013-2014,Regular Season,8476473,Connor Murphy,0.676696853,591
2013-2014,Regular Season,8476925,Colton Sissons,0.675368116,592
2013-2014,Regular Season,8474707,Philip Larsen,0.670688237,593
2013-2014,Regular Season,8475194,Philip Samuelsson,0.667685452,594
2013-2014,Regular Season,8475796,Mark Pysyk,0.661691561,595
2013-2014,Regular Season,8474519,Jack Hillen,0.645425589,596
2013-2014,Regular Season,8469483,David Steckel,0.645381077,597
2013-2014,Regular Season,8477814,Kevin Czuczman,0.640444159,598
2013-2014,Regular Season,8475759,Brandon Gormley,0.632280055,599
2013-2014,Regular Season,8468162,Jerred Smithson,0.626755456,600
2013-2014,Regular Season,8475855,Jesper Fast,0.62354709,601
2013-2014,Regular Season,8473589,Chris Summers,0.623238954,602
2013-2014,Regular Season,8471392,Roman Polak,0.622564112,603
2013-2014,Regular Season,8475223,Linden Vey,0.620596798,604
2013-2014,Regular Season,8460626,Bryce Salvador,0.613648692,605
2013-2014,Regular Season,8476166,Taylor Fedun,0.612937976,606
2013-2014,Regular Season,8474616,Patrice Cormier,0.598889911,607
2013-2014,Regular Season,8474145,Robert Bortuzzo,0.592189229,608
2013-2014,Regular Season,8474535,Chris Mueller,0.588258331,609
2013-2014,Regular Season,8477507,Nikita Zadorov,0.583692197,610
2013-2014,Regular Season,8471338,Torrey Mitchell,0.582308122,611
2013-2014,Regular Season,8469514,Peter Budaj,0.568767282,612
2013-2014,Regular Season,8469626,Andrew Alberts,0.561394067,613
2013-2014,Regular Season,8471385,Adam Pardy,0.552681665,614
2013-2014,Regular Season,8476367,John Persson,0.549163512,615
2013-2014,Regular Season,8466215,Joe Corvo,0.539568976,616
2013-2014,Regular Season,8475253,Garrett Wilson,0.525152666,617
2013-2014,Regular Season,8476468,J.T. Miller,0.522470856,618
2013-2014,Regular Season,8474582,Mattias Tedenby,0.516019237,619
2013-2014,Regular Season,8475889,Patrick Holland,0.506171946,620
2013-2014,Regular Season,8476765,Mike Halmo,0.488966367,621
2013-2014,Regular Season,8475414,Craig Cunningham,0.486277738,622
2013-2014,Regular Season,8475758,Devante Smith-Pelly,0.47531884,623
2013-2014,Regular Season,8470065,Ryan Craig,0.472062281,624
2013-2014,Regular Season,8477666,Simon Moser,0.464303882,625
2013-2014,Regular Season,8466160,Brenden Morrow,0.463937207,626
2013-2014,Regular Season,8475735,Greg McKegg,0.456134927,627
2013-2014,Regular Season,8477836,Matt Carey,0.441412829,628
2013-2014,Regular Season,8475883,Frederik Andersen,0.438278098,629
2013-2014,Regular Season,8474660,David Warsofsky,0.415876602,630
2013-2014,Regular Season,8474743,Zach Redmond,0.399746835,631
2013-2014,Regular Season,8473523,Jhonas Enroth,0.399049003,632
2013-2014,Regular Season,8475309,Jerry D'Amigo,0.396750414,633
2013-2014,Regular Season,8467336,Mike Rupp,0.388947575,634
2013-2014,Regular Season,8476931,Jake McCabe,0.387169088,635
2013-2014,Regular Season,8471734,Jonathan Quick,0.384076462,636
2013-2014,Regular Season,8475188,Brayden McNabb,0.37786326,637
2013-2014,Regular Season,8474061,Anthony Peluso,0.374324207,638
2013-2014,Regular Season,8474601,Yann Sauve,0.370601488,639
2013-2014,Regular Season,8475637,Bobby Butler,0.369437301,640
2013-2014,Regular Season,8469548,Ray Emery,0.367385303,641
2013-2014,Regular Season,8476206,Andy Miele,0.365522806,642
2013-2014,Regular Season,8476302,Frank Corrado,0.358036746,643
2013-2014,Regular Season,8475613,Nate Prosser,0.347289511,644
2013-2014,Regular Season,8476158,Harry Zolnierczyk,0.346623104,645
2013-2014,Regular Season,8471663,Mike Blunden,0.344812158,646
2013-2014,Regular Season,8470123,Cam Janssen,0.342887515,647
2013-2014,Regular Season,8464981,Cory Sarich,0.33739656,648
2013-2014,Regular Season,8476435,Alex Khokhlachev,0.321233848,649
2013-2014,Regular Season,8468484,Rostislav Klesla,0.310500431,650
2013-2014,Regular Season,8477832,Cody Kunyk,0.302615282,651
2013-2014,Regular Season,8474048,Keith Aulie,0.300753345,652
2013-2014,Regular Season,8475749,Christian Thomas,0.27765997,653
2013-2014,Regular Season,8476975,Cedric Paquette,0.267361725,654
2013-2014,Regular Season,8460705,Evgeni Nabokov,0.266213157,655
2013-2014,Regular Season,8475154,Carter Ashton,0.263395796,656
2013-2014,Regular Season,8468101,Radek Martinek,0.262057624,657
2013-2014,Regular Season,8471418,Anton Khudobin,0.261711993,658
2013-2014,Regular Season,8474850,Brandon Mashinter,0.253151103,659
2013-2014,Regular Season,8476480,Vladislav Namestnikov,0.245164619,660
2013-2014,Regular Season,8475299,Joni Ortio,0.233316256,661
2013-2014,Regular Season,8471766,Jared Boll,0.231574729,662
2013-2014,Regular Season,8477816,Michael Zalewski,0.230936016,663
2013-2014,Regular Season,8468482,Dany Heatley,0.228470531,664
2013-2014,Regular Season,8473553,Jeff Zatkoff,0.215058611,665
2013-2014,Regular Season,8476427,Ty Rattie,0.214858165,666
2013-2014,Regular Season,8475752,Tyler Pitlick,0.211838128,667
2013-2014,Regular Season,8460492,Ed Jovanovski,0.210167132,668
2013-2014,Regular Season,8475182,David Rundblad,0.209308199,669
2013-2014,Regular Season,8473972,Jonas Hiller,0.203533364,670
2013-2014,Regular Season,8477214,Conor Allen,0.202023749,671
2013-2014,Regular Season,8475332,Adam Almquist,0.199743637,672
2013-2014,Regular Season,8475118,Matt Gilroy,0.197943026,673
2013-2014,Regular Season,8472424,Ryan Hamilton,0.192549755,674
2013-2014,Regular Season,8469779,Keith Aucoin,0.190890583,675
2013-2014,Regular Season,8474837,Mark Cundari,0.186896475,676
2013-2014,Regular Season,8475060,Matt Taormina,0.177635039,677
2013-2014,Regular Season,8476855,Nail Yakupov,0.176079799,678
2013-2014,Regular Season,8471352,Jake Dowell,0.171061785,679
2013-2014,Regular Season,8474638,Andrew Campbell,0.166072076,680
2013-2014,Regular Season,8470232,Kris Newbury,0.160704499,681
2013-2014,Regular Season,8475254,Gabriel Dumont,0.151058939,682
2013-2014,Regular Season,8475150,Jordan Caron,0.150876421,683
2013-2014,Regular Season,8474135,Brett Bellemore,0.14431291,684
2013-2014,Regular Season,8471762,Chris VandeVelde,0.141668088,685
2013-2014,Regular Season,8475844,Kenny Agostino,0.135096617,686
2013-2014,Regular Season,8476805,Spencer Abbott,0.131413058,687
2013-2014,Regular Season,8471450,Brandon Yip,0.130692072,688
2013-2014,Regular Season,8474736,Zac Rinaldo,0.12974498,689
2013-2014,Regular Season,8475747,Patrik Nemeth,0.12859216,690
2013-2014,Regular Season,8470268,Denis Grebeshkov,0.126705282,691
2013-2014,Regular Season,8476522,Adam Payerl,0.122764289,692
2013-2014,Regular Season,8474100,Dwight King,0.117153056,693
2013-2014,Regular Season,8475681,Ben Scrivens,0.116260211,694
2013-2014,Regular Season,8471482,Grant Clitsome,0.114781251,695
2013-2014,Regular Season,8476827,Chad Billins,0.114768116,696
2013-2014,Regular Season,8469501,Chris Thorburn,0.113438637,697
2013-2014,Regular Season,8473505,Peter LeBlanc,0.113430703,698
2013-2014,Regular Season,8476856,Matt Dumba,0.11281705,699
2013-2014,Regular Season,8474012,John Albert,0.11078048,700
2013-2014,Regular Season,8477201,Kellan Lain,0.105612713,701
2013-2014,Regular Season,8475264,Roman Horak,0.10359339,702
2013-2014,Regular Season,8473921,Joe Piskula,0.100294362,703
2013-2014,Regular Season,8472394,Peter Harrold,0.09630213,704
2013-2014,Regular Season,8477847,Bryce Van Brabant,0.095349101,705
2013-2014,Regular Season,8475602,Casey Wellman,0.094443779,706
2013-2014,Regular Season,8475660,Cam Talbot,0.093503299,707
2013-2014,Regular Season,8475159,Carl Klingberg,0.090494911,708
2013-2014,Regular Season,8474550,Antti Niemi,0.089523418,709
2013-2014,Regular Season,8475185,Jacob Josefson,0.089073338,710
2013-2014,Regular Season,8474598,Nicolas Deschamps,0.078924574,711
2013-2014,Regular Season,8471474,Travis Morin,0.076015781,712
2013-2014,Regular Season,8470189,David Van Der Gulik,0.074229461,713
2013-2014,Regular Season,8475800,Teemu Pulkkinen,0.072279094,714
2013-2014,Regular Season,8474579,Luca Sbisa,0.071129609,715
2013-2014,Regular Season,8475296,Mitch Callahan,0.066220291,716
2013-2014,Regular Season,8476799,Cameron Schilling,0.059543129,717
2013-2014,Regular Season,8465166,Craig Adams,0.055943873,718
2013-2014,Regular Season,8475755,Alex Petrovic,0.055432199,719
2013-2014,Regular Season,8470366,Martin St Pierre,0.045004785,720
2013-2014,Regular Season,8474597,Cody Goloubef,0.039678893,721
2013-2014,Regular Season,8473607,Michal Neuvirth,0.037370287,722
2013-2014,Regular Season,8474568,Luke Schenn,0.031826752,723
2013-2014,Regular Season,8474059,Linus Omark,0.031040114,724
2013-2014,Regular Season,8475183,Louis Leblanc,0.023302931,725
2013-2014,Regular Season,8473434,Chad Johnson,0.020790309,726
2013-2014,Regular Season,8471436,Matt Hunwick,0.020206467,727
2013-2014,Regular Season,8475206,Stefan Elliott,0.020112644,728
2013-2014,Regular Season,8474077,Carson McMillan,0.01804559,729
2013-2014,Regular Season,8475190,Jamie Devane,0.014409732,730
2013-2014,Regular Season,8475774,Petter Granberg,0.008998793,731
2013-2014,Regular Season,8475902,Zach Trotman,0.007056653,732
2013-2014,Regular Season,8473932,Darroll Powe,0.006110172,733
2013-2014,Regular Season,8476887,Filip Forsberg,0.004185013,734
2013-2014,Regular Season,8473927,Brad Mills,0.000831395,735
2013-2014,Regular Season,8476451,Lucas Lessio,0.000434072,736
2013-2014,Regular Season,8476319,Nathan Lieuwen,0.000111178,737
2013-2014,Regular Season,8475198,Joonas Nattinen,5.55E-17,738
2013-2014,Regular Season,8471428,Pierre-Luc Letourneau-Leblond,0,739
2013-2014,Regular Season,8473600,Benn Ferriero,0,740
2013-2014,Regular Season,8474636,Michael Hutchinson,0,741
2013-2014,Regular Season,8474889,Martin Jones,0,742
2013-2014,Regular Season,8475148,Tim Erixon,0,743
2013-2014,Regular Season,8475824,Sami Aittokallio,0,744
2013-2014,Regular Season,8476227,Joe Whitney,0,745
2013-2014,Regular Season,8476289,Alexey Marchenko,0,746
2013-2014,Regular Season,8476844,Niklas Svedberg,0,747
2013-2014,Regular Season,8477202,Andrew Hammond,0,748
2013-2014,Regular Season,8469752,Pascal Pelletier,-0.001502585,749
2013-2014,Regular Season,8475279,Ben Chiarot,-0.002822544,750
2013-2014,Regular Season,8469798,Maxime Fortunus,-0.003856205,751
2013-2014,Regular Season,8467391,Jason LaBarbera,-0.004199772,752
2013-2014,Regular Season,8477850,Christian Folin,-0.005329952,753
2013-2014,Regular Season,8471388,Patrick Kaleta,-0.005334113,754
2013-2014,Regular Season,8474095,Dana Tyrell,-0.006834325,755
2013-2014,Regular Season,8477228,Matt Lindblad,-0.008407621,756
2013-2014,Regular Season,8471708,Ryan Stoa,-0.012051301,757
2013-2014,Regular Season,8474005,Alex Grant,-0.015563475,758
2013-2014,Regular Season,8475195,Anders Nilsson,-0.018274935,759
2013-2014,Regular Season,8476304,David Broll,-0.018369237,760
2013-2014,Regular Season,8471222,Ladislav Smid,-0.021722207,761
2013-2014,Regular Season,8469569,Drew MacIntyre,-0.021792621,762
2013-2014,Regular Season,8474166,Alec Martinez,-0.033058132,763
2013-2014,Regular Season,8471760,Cody Bass,-0.034143684,764
2013-2014,Regular Season,8459628,Hal Gill,-0.03439685,765
2013-2014,Regular Season,8474765,Anders Lindback,-0.044007999,766
2013-2014,Regular Season,8470147,Curtis McElhinney,-0.046786793,767
2013-2014,Regular Season,8475196,Ben Hanowski,-0.050868194,768
2013-2014,Regular Season,8476410,Josh Leivo,-0.052103804,769
2013-2014,Regular Season,8475815,Julian Melchiori,-0.057901736,770
2013-2014,Regular Season,8476443,Xavier Ouellet,-0.065287174,771
2013-2014,Regular Season,8476839,Viktor Fasth,-0.068806618,772
2013-2014,Regular Season,8474609,Luke Adam,-0.071264653,773
2013-2014,Regular Season,8475775,Tye McGinn,-0.085179976,774
2013-2014,Regular Season,8475246,Kevin Connauton,-0.087847925,775
2013-2014,Regular Season,8474593,Jacob Markstrom,-0.088213678,776
2013-2014,Regular Season,8475797,Jarred Tinordi,-0.089443701,777
2013-2014,Regular Season,8476086,Justin Johnson,-0.093032848,778
2013-2014,Regular Season,8475789,Jack Campbell,-0.093671187,779
2013-2014,Regular Season,8475275,Patrick Wey,-0.097376568,780
2013-2014,Regular Season,8473432,Derek Dorsett,-0.098850508,781
2013-2014,Regular Season,8475361,Jonas Gustavsson,-0.098925184,782
2013-2014,Regular Season,8460703,Tim Thomas,-0.100493627,783
2013-2014,Regular Season,8473614,Richard Bachman,-0.100899564,784
2013-2014,Regular Season,8471306,Thomas Greiss,-0.104032744,785
2013-2014,Regular Season,8476450,Ryan Sproul,-0.107556816,786
2013-2014,Regular Season,8476798,Karl Stollery,-0.110462666,787
2013-2014,Regular Season,8473638,Cedrick Desjardins,-0.113461575,788
2013-2014,Regular Season,8474008,Paul Carey,-0.115516265,789
2013-2014,Regular Season,8475852,Petr Mrazek,-0.116531345,790
2013-2014,Regular Season,8474066,Thomas Hickey,-0.118780171,791
2013-2014,Regular Season,8471220,Rostislav Olesz,-0.12092179,792
2013-2014,Regular Season,8467881,Taylor Pyatt,-0.128845803,793
2013-2014,Regular Season,8470093,Mike McKenna,-0.129773814,794
2013-2014,Regular Season,8476162,Steve Oleksy,-0.130941272,795
2013-2014,Regular Season,8469547,Jordin Tootoo,-0.137698313,796
2013-2014,Regular Season,8471219,Al Montoya,-0.138543991,797
2013-2014,Regular Season,8475252,Matt Hackett,-0.139400532,798
2013-2014,Regular Season,8471774,Alex Stalock,-0.140100224,799
2013-2014,Regular Season,8476411,Jonathan Racine,-0.157631939,800
2013-2014,Regular Season,8470657,Jimmy Howard,-0.163200877,801
2013-2014,Regular Season,8475795,Dylan McIlrath,-0.166819703,802
2013-2014,Regular Season,8472368,Chris Conner,-0.172904683,803
2013-2014,Regular Season,8471817,Ryan Reaves,-0.182763205,804
2013-2014,Regular Season,8475663,Eddie Lack,-0.1853205,805
2013-2014,Regular Season,8471636,Tim Sestito,-0.187014725,806
2013-2014,Regular Season,8470310,Aaron Rome,-0.190986934,807
2013-2014,Regular Season,8475311,Darcy Kuemper,-0.192511235,808
2013-2014,Regular Season,8470860,Jaroslav Halak,-0.193765142,809
2013-2014,Regular Season,8474606,Colby Robak,-0.194151698,810
2013-2014,Regular Season,8471266,David Booth,-0.195204535,811
2013-2014,Regular Season,8465025,Arron Asham,-0.196430433,812
2013-2014,Regular Season,8473575,Semyon Varlamov,-0.198518181,813
2013-2014,Regular Season,8466141,Roberto Luongo,-0.199763823,814
2013-2014,Regular Season,8474184,Keaton Ellerby,-0.210290804,815
2013-2014,Regular Season,8475683,Sergei Bobrovsky,-0.212760964,816
2013-2014,Regular Season,8469732,Joey MacDonald,-0.217683567,817
2013-2014,Regular Season,8474025,Eric Tangradi,-0.230521082,818
2013-2014,Regular Season,8455710,Martin Brodeur,-0.23579064,819
2013-2014,Regular Season,8475174,Jared Cowen,-0.238748463,820
2013-2014,Regular Season,8468540,Dan Ellis,-0.245389299,821
2013-2014,Regular Season,8475283,Lane MacDermid,-0.245625655,822
2013-2014,Regular Season,8476992,Marek Mazanec,-0.248038956,823
2013-2014,Regular Season,8477082,Dmitry Korobov,-0.25848017,824
2013-2014,Regular Season,8473404,Niklas Backstrom,-0.261364801,825
2013-2014,Regular Season,8471767,Blair Jones,-0.265110292,826
2013-2014,Regular Season,8471695,Tuukka Rask,-0.267227803,827
2013-2014,Regular Season,8475845,Justin Florek,-0.278568046,828
2013-2014,Regular Season,8473989,Luke Gazdic,-0.288810343,829
2013-2014,Regular Season,8476779,Brad Hunt,-0.301460906,830
2013-2014,Regular Season,8474013,Ian Cole,-0.301915523,831
2013-2014,Regular Season,8465058,Michal Rozsival,-0.303560203,832
2013-2014,Regular Season,8471700,Matt Pelech,-0.30717324,833
2013-2014,Regular Season,8471251,Justin Peters,-0.315590101,834
2013-2014,Regular Season,8467338,Alex Tanguay,-0.318132558,835
2013-2014,Regular Season,8470320,Cam Ward,-0.320730236,836
2013-2014,Regular Season,8467977,Brian McGrattan,-0.323542754,837
2013-2014,Regular Season,8475247,Michael Latta,-0.323740369,838
2013-2014,Regular Season,8475192,Taylor Beck,-0.325773129,839
2013-2014,Regular Season,8471832,Nick Drazenovic,-0.326080888,840
2013-2014,Regular Season,8475769,Quinton Howden,-0.330620399,841
2013-2014,Regular Season,8471227,Devan Dubnyk,-0.348684063,842
2013-2014,Regular Season,8474201,Pierre-Cedric Labrie,-0.348933416,843
2013-2014,Regular Season,8459140,Nikolai Khabibulin,-0.351577857,844
2013-2014,Regular Season,8471280,Nick Johnson,-0.352358755,845
2013-2014,Regular Season,8473911,Steven Pinizzotto,-0.372747363,846
