Season,SeasonType,PlayerId,PlayerName,SumOfSumOfImpact,SSIRank
2009-2010,Regular Season,8460562,Chris Drury,14.08635718,57
2009-2010,Regular Season,8466138,Joe Thornton,14.03666287,58
2009-2010,Regular Season,8467334,Manny Malhotra,14.00276882,59
2009-2010,Regular Season,8473512,Claude Giroux,13.72943455,60
2009-2010,Regular Season,8468535,Antoine Vermette,13.68831344,61
2009-2010,Regular Season,8471303,Alexander Edler,13.63726975,62
2009-2010,Regular Season,8462038,Shane Doan,13.57521216,63
2009-2010,Regular Season,8467370,Mike Fisher,13.48290115,64
2009-2010,Regular Season,8473485,Chris Stewart,13.42173911,65
2009-2010,Regular Season,8471234,Wojtek Wolski,13.2663957,66
2009-2010,Regular Season,8470655,David Backes,13.26284381,67
2009-2010,Regular Season,8467096,Dan Boyle,13.16187286,68
2009-2010,Regular Season,8470144,Frans Nielsen,13.13257051,69
2009-2010,Regular Season,8468432,Steve Reinprecht,13.10445135,70
2009-2010,Regular Season,8470606,Dustin Brown,13.10220091,71
2009-2010,Regular Season,8467463,Mikael Samuelsson,13.06529678,72
2009-2010,Regular Season,8471887,Patric Hornqvist,13.02082529,73
2009-2010,Regular Season,8468085,Radim Vrbata,13.01193534,74
2009-2010,Regular Season,8471276,David Krejci,12.95551539,75
2009-2010,Regular Season,8468695,Matthew Lombardi,12.79747241,76
2009-2010,Regular Season,8474141,Patrick Kane,12.7397688,77
2009-2010,Regular Season,8468526,Jarret Stoll,12.73545926,78
2009-2010,Regular Season,8466393,Pascal Dupuis,12.68360211,79
2009-2010,Regular Season,8462129,Michal Handzus,12.52703645,80
2009-2010,Regular Season,8470598,Thomas Vanek,12.34108553,81
2009-2010,Regular Season,8471273,Brandon Dubinsky,12.24780862,82
2009-2010,Regular Season,8470852,Matt Moulson,12.09918817,83
2009-2010,Regular Season,8471226,Drew Stafford,12.00761375,84
2009-2010,Regular Season,8462036,Daymond Langkow,11.98043277,85
2009-2010,Regular Season,8470617,Mike Richards,11.97519224,86
2009-2010,Regular Season,8466378,Martin St. Louis,11.70634046,87
2009-2010,Regular Season,8469492,Fedor Tyutin,11.68177388,88
2009-2010,Regular Season,8470596,Nathan Horton,11.62289235,89
2009-2010,Regular Season,8467545,Michael Ryder,11.60798693,90
2009-2010,Regular Season,8458525,Brian Rolston,11.44387025,91
2009-2010,Regular Season,8474040,Sam Gagner,11.43605226,92
2009-2010,Regular Season,8468504,Brad Boyes,11.2644227,93
2009-2010,Regular Season,8470740,Lee Stempniak,11.18100369,94
2009-2010,Regular Season,8468500,Alex Frolov,11.13448554,95
2009-2010,Regular Season,8469500,Mike Cammalleri,11.0974756,96
2009-2010,Regular Season,8469555,Christian Ehrhoff,10.95244589,97
2009-2010,Regular Season,8470281,Duncan Keith,10.92297477,98
2009-2010,Regular Season,8466251,Jason Chimera,10.82996344,99
2009-2010,Regular Season,8470680,Ryan Potulny,10.79269105,100
2009-2010,Regular Season,8457063,Nicklas Lidstrom,10.76621182,101
2009-2010,Regular Season,8471346,Kris Versteeg,10.7341857,102
2009-2010,Regular Season,8460577,Milan Hejduk,10.68972324,103
2009-2010,Regular Season,8473449,Kyle Okposo,10.64164465,104
2009-2010,Regular Season,8470741,Nigel Dawes,10.61093415,105
2009-2010,Regular Season,8460496,Ryan Smyth,10.43753038,106
2009-2010,Regular Season,8470257,Alexander Steen,10.43498126,107
2009-2010,Regular Season,8475158,Ryan O'Reilly,10.42606303,108
2009-2010,Regular Season,8470358,Alexandre Burrows,10.4147134,109
2009-2010,Regular Season,8470047,Valtteri Filppula,10.34806402,110
2009-2010,Regular Season,8470603,Andrei Kostitsyn,10.30409045,111
2009-2010,Regular Season,8467423,Shawn Horcoff,10.28855873,112
2009-2010,Regular Season,8471664,Mason Raymond,10.2429375,113
2009-2010,Regular Season,8449645,Mike Modano,10.15955065,114
2009-2010,Regular Season,8473579,Nikolay Kulemin,10.14208268,115
2009-2010,Regular Season,8471215,Evgeni Malkin,10.07623749,116
2009-2010,Regular Season,8458537,Ray Whitney,10.07035829,117
2009-2010,Regular Season,8471724,Kris Letang,10.05617417,118
2009-2010,Regular Season,8470621,Corey Perry,9.99292974,119
2009-2010,Regular Season,8462077,Jochen Hecht,9.978990943,120
2009-2010,Regular Season,8465050,Eric Belanger,9.956306116,121
2009-2010,Regular Season,8471362,Mikhail Grabovski,9.833469452,122
2009-2010,Regular Season,8474161,Jakub Voracek,9.701074709,123
2009-2010,Regular Season,8470834,Dustin Byfuglien,9.659588757,124
2009-2010,Regular Season,8466160,Brenden Morrow,9.577573791,125
2009-2010,Regular Season,8469638,Jussi Jokinen,9.559670702,126
2009-2010,Regular Season,8474563,Drew Doughty,9.553782694,127
2009-2010,Regular Season,8475166,John Tavares,9.52064914,128
2009-2010,Regular Season,8470273,Ian White,9.47042039,129
2009-2010,Regular Season,8470137,Joni Pitkanen,9.423626764,130
2009-2010,Regular Season,8459492,Vinny Prospal,9.409833915,131
2009-2010,Regular Season,8465166,Craig Adams,9.311528162,132
2009-2010,Regular Season,8465042,Toni Lydman,9.293473996,133
2009-2010,Regular Season,8466149,Daniel Cleary,9.28818872,134
2009-2010,Regular Season,8471311,Tyler Kennedy,9.254514142,135
2009-2010,Regular Season,8470274,Chris Higgins,9.241996048,136
2009-2010,Regular Season,8473994,Jamie Benn,9.200347448,137
2009-2010,Regular Season,8475169,Evander Kane,9.194439662,138
2009-2010,Regular Season,8473412,Bryan Little,9.138764572,139
2009-2010,Regular Season,8473533,Jordan Staal,9.130674831,140
2009-2010,Regular Season,8471697,Niclas Bergfors,9.105694041,141
2009-2010,Regular Season,8464979,Marco Sturm,9.101004053,142
2009-2010,Regular Season,8469581,Kyle Wellwood,9.085769056,143
2009-2010,Regular Season,8470599,Milan Michalek,9.051689754,144
2009-2010,Regular Season,8474102,David Perron,9.011896091,145
2009-2010,Regular Season,8473564,Michael Frolik,8.960319817,146
2009-2010,Regular Season,8462118,Marc Savard,8.946135468,147
2009-2010,Regular Season,8464975,Daniel Briere,8.923345043,148
2009-2010,Regular Season,8466371,John Madden,8.813940205,149
2009-2010,Regular Season,8467899,Martin Havlat,8.748523822,150
2009-2010,Regular Season,8471691,Martin Hanzal,8.710127254,151
2009-2010,Regular Season,8459442,Saku Koivu,8.699179942,152
2009-2010,Regular Season,8469759,Vernon Fiddler,8.677956558,153
2009-2010,Regular Season,8474001,TJ Galiardi,8.66548733,154
2009-2010,Regular Season,8467875,Daniel Sedin,8.574054295,155
2009-2010,Regular Season,8462041,Radek Dvorak,8.550636622,156
2009-2010,Regular Season,8470039,Tomas Fleischmann,8.514724642,157
2009-2010,Regular Season,8464994,Steve Begin,8.512837317,158
2009-2010,Regular Season,8469473,Marcel Goc,8.439291406,159
2009-2010,Regular Season,8458517,Scott Niedermayer,8.302821134,160
2009-2010,Regular Season,8470105,Scottie Upshall,8.301097151,161
2009-2010,Regular Season,8471859,Sergei Kostitsyn,8.285687836,162
2009-2010,Regular Season,8471682,Devin Setoguchi,8.275115696,163
2009-2010,Regular Season,8467371,Mike Ribeiro,8.235127947,164
2009-2010,Regular Season,8467988,Ryan Malone,8.175492721,165
2009-2010,Regular Season,8473932,Darroll Powe,8.132786163,166
2009-2010,Regular Season,8460542,Patrik Elias,8.056457856,167
2009-2010,Regular Season,8470162,Matt Stajan,8.039367408,168
2009-2010,Regular Season,8469474,Colby Armstrong,8.033304549,169
2009-2010,Regular Season,8470667,Clarke MacArthur,8.013216252,170
2009-2010,Regular Season,8473544,Derick Brassard,7.947721602,171
2009-2010,Regular Season,8469812,Chad LaRose,7.853240292,172
2009-2010,Regular Season,8470299,Erik Christensen,7.826519635,173
2009-2010,Regular Season,8459427,Rob Niedermayer,7.800372754,174
2009-2010,Regular Season,8470626,Loui Eriksson,7.724473595,175
2009-2010,Regular Season,8468485,Raffi Torres,7.716857973,176
2009-2010,Regular Season,8469508,Jay McClement,7.709757105,177
2009-2010,Regular Season,8471310,Dustin Boyd,7.706520723,178
2009-2010,Regular Season,8471185,Curtis Glencross,7.66457114,179
2009-2010,Regular Season,8450725,Mark Recchi,7.661361974,180
2009-2010,Regular Season,8468486,Scott Hartnell,7.595909879,181
2009-2010,Regular Season,8465009,Zdeno Chara,7.518085195,182
2009-2010,Regular Season,8471476,Daniel Winnik,7.460454956,183
2009-2010,Regular Season,8466148,Marian Hossa,7.441524518,184
2009-2010,Regular Season,8474037,James van Riemsdyk,7.441239252,185
2009-2010,Regular Season,8469664,David Moss,7.428308929,186
2009-2010,Regular Season,8467856,Brian Rafalski,7.410420799,187
2009-2010,Regular Season,8466202,Maxim Afinogenov,7.375032318,188
2009-2010,Regular Season,8470072,Petr Prucha,7.362692455,189
2009-2010,Regular Season,8471686,Marc Staal,7.362128773,190
2009-2010,Regular Season,8460621,Daniel Alfredsson,7.333670046,191
2009-2010,Regular Season,8458590,Mike Knuble,7.309382483,192
2009-2010,Regular Season,8467330,David Legwand,7.296050238,193
2009-2010,Regular Season,8464977,Dainius Zubrus,7.263974398,194
2009-2010,Regular Season,8470222,James Wisniewski,7.24858576,195
2009-2010,Regular Season,8467353,Nik Antropov,7.230892554,196
2009-2010,Regular Season,8474567,Zach Bogosian,7.229857334,197
2009-2010,Regular Season,8465210,Pavel Kubina,7.189004281,198
2009-2010,Regular Season,8460504,Ethan Moreau,7.175043085,199
2009-2010,Regular Season,8467943,Niklas Hagman,7.084049487,200
2009-2010,Regular Season,8468704,Antti Miettinen,7.076977108,201
2009-2010,Regular Season,8470631,Kamil Kreps,7.062713621,202
2009-2010,Regular Season,8471426,Troy Brouwer,7.046920416,203
2009-2010,Regular Season,8471232,Lauri Korpikoski,7.042953245,204
2009-2010,Regular Season,8468309,Mark Streit,7.017080206,205
2009-2010,Regular Season,8464967,Marty Reasoner,7.004624451,206
2009-2010,Regular Season,8462823,Glen Metropolit,6.989691133,207
2009-2010,Regular Season,8470302,Patrick Dwyer,6.984556971,208
2009-2010,Regular Season,8460743,Tomas Holmstrom,6.856326808,209
2009-2010,Regular Season,8473962,Teddy Purcell,6.791444296,210
2009-2010,Regular Season,8470778,Drew Miller,6.779886941,211
2009-2010,Regular Season,8470289,Jim Slater,6.765169497,212
2009-2010,Regular Season,8445735,Rod Brind'Amour,6.754417404,213
2009-2010,Regular Season,8470828,Toby Enstrom,6.73659257,214
2009-2010,Regular Season,8467466,Trent Hunter,6.733979178,215
2009-2010,Regular Season,8458951,Sergei Gonchar,6.727407371,216
2009-2010,Regular Season,8469622,Ryane Clowe,6.711760558,217
2009-2010,Regular Season,8471220,Rostislav Olesz,6.67422717,218
2009-2010,Regular Season,8459461,Brendan Morrison,6.636388506,219
2009-2010,Regular Season,8467393,Jarkko Ruutu,6.599943225,220
2009-2010,Regular Season,8473526,Peter Mueller,6.554131485,221
2009-2010,Regular Season,8467400,Francois Beauchemin,6.535409303,222
2009-2010,Regular Season,8459444,Todd Bertuzzi,6.506808224,223
2009-2010,Regular Season,8470640,Matthew Carle,6.504756694,224
2009-2010,Regular Season,8471958,Dan Girardi,6.494718566,225
2009-2010,Regular Season,8467412,Alexei Ponikarovsky,6.481142819,226
2009-2010,Regular Season,8471218,Blake Wheeler,6.430938469,227
2009-2010,Regular Season,8470649,Patrick O'Sullivan,6.406431494,228
2009-2010,Regular Season,8467964,Mike Comrie,6.400968325,229
2009-2010,Regular Season,8471729,Kris Russell,6.398681004,230
2009-2010,Regular Season,8471238,Rob Schremp,6.379507145,231
2009-2010,Regular Season,8468635,Travis Moen,6.344084041,232
2009-2010,Regular Season,8473682,Andrew Ebbett,6.3193087,233
2009-2010,Regular Season,8459648,Pavol Demitra,6.304103316,234
2009-2010,Regular Season,8458529,Alex Kovalev,6.277649214,235
2009-2010,Regular Season,8459454,Jay Pandolfo,6.277535211,236
2009-2010,Regular Season,8468224,Sean Avery,6.269880454,237
2009-2010,Regular Season,8468208,Joel Ward,6.169516635,238
2009-2010,Regular Season,8474190,Wayne Simmonds,6.066581547,239
2009-2010,Regular Season,8470755,Brad Richardson,6.049531635,240
2009-2010,Regular Season,8470647,B.J. Crombeen,6.026734215,241
2009-2010,Regular Season,8466181,Kristian Huselius,6.01402761,242
2009-2010,Regular Season,8468509,Niklas Kronwall,6.012104862,243
2009-2010,Regular Season,8460719,Steve Sullivan,5.970527087,244
2009-2010,Regular Season,8449895,Owen Nolan,5.914001214,245
2009-2010,Regular Season,8468575,Dominic Moore,5.887388717,246
2009-2010,Regular Season,8469466,Ales Hemsky,5.88212174,247
2009-2010,Regular Season,8470329,Chris Campoli,5.879290212,248
2009-2010,Regular Season,8467844,Jason Blake,5.8459852,249
2009-2010,Regular Season,8468505,Steve Ott,5.833747211,250
2009-2010,Regular Season,8475098,Tyler Bozak,5.808023595,251
2009-2010,Regular Season,8465951,Matt Cooke,5.759131879,252
2009-2010,Regular Season,8470724,Kyle Quincey,5.697201863,253
2009-2010,Regular Season,8458943,Cory Stillman,5.602362806,254
2009-2010,Regular Season,8464957,J-P Dumont,5.518568322,255
2009-2010,Regular Season,8460541,Richard Park,5.510529555,256
2009-2010,Regular Season,8467346,Simon Gagne,5.376812768,257
2009-2010,Regular Season,8470176,Sean Bergenheim,5.366239706,258
2009-2010,Regular Season,8471670,Guillaume Latendresse,5.355270452,259
2009-2010,Regular Season,8470611,Eric Fehr,5.34457721,260
2009-2010,Regular Season,8466285,Brian Campbell,5.284531368,261
2009-2010,Regular Season,8470622,Patrick Eaves,5.247546774,262
2009-2010,Regular Season,8474569,Colin Wilson,5.242011386,263
2009-2010,Regular Season,8468508,Justin Williams,5.220544681,264
2009-2010,Regular Season,8468927,Steve Montador,5.192078938,265
2009-2010,Regular Season,8470966,Mark Giordano,5.128010062,266
2009-2010,Regular Season,8474091,Brandon Sutter,5.069391073,267
2009-2010,Regular Season,8470642,Shea Weber,5.0291683,268
2009-2010,Regular Season,8471231,Kyle Chipchura,5.004810072,269
2009-2010,Regular Season,8459024,Jere Lehtinen,4.998643538,270
2009-2010,Regular Season,8470877,David Jones,4.983021523,271
2009-2010,Regular Season,8468520,Kurtis Foster,4.973420777,272
2009-2010,Regular Season,8459596,Andrew Brunette,4.932189147,273
2009-2010,Regular Season,8469464,Fredrik Sjostrom,4.923008554,274
2009-2010,Regular Season,8473573,Artem Anisimov,4.898712042,275
2009-2010,Regular Season,8459670,Kimmo Timonen,4.879273332,276
2009-2010,Regular Season,8467478,Kent Huskins,4.773007179,277
2009-2010,Regular Season,8458229,Keith Tkachuk,4.755491317,278
2009-2010,Regular Season,8470608,Robert Nilsson,4.750027586,279
2009-2010,Regular Season,8466144,Paul Mara,4.733989144,280
2009-2010,Regular Season,8446485,Kris Draper,4.716338029,281
2009-2010,Regular Season,8471229,Petteri Nokelainen,4.679959365,282
2009-2010,Regular Season,8459424,Chris Pronger,4.677698501,283
2009-2010,Regular Season,8473534,Patrik Berglund,4.65593216,284
2009-2010,Regular Season,8467890,Barret Jackman,4.63543588,285
2009-2010,Regular Season,8471240,Jeff Schultz,4.622217909,286
2009-2010,Regular Season,8471807,Tom Wandell,4.616367874,287
2009-2010,Regular Season,8459053,Adrian Aucoin,4.611536574,288
2009-2010,Regular Season,8471879,Kyle Cumiskey,4.597560184,289
2009-2010,Regular Season,8471236,Andrej Meszaros,4.59486727,290
2009-2010,Regular Season,8471299,Peter Regin,4.58788171,291
2009-2010,Regular Season,8471266,David Booth,4.547688976,292
2009-2010,Regular Season,8467881,Taylor Pyatt,4.54023712,293
2009-2010,Regular Season,8470600,Ryan Suter,4.512292866,294
2009-2010,Regular Season,8462045,Jay McKee,4.51026008,295
2009-2010,Regular Season,8470775,Nate Thompson,4.493944016,296
2009-2010,Regular Season,8471217,Andrew Ladd,4.486934033,297
2009-2010,Regular Season,8473446,Erik Johnson,4.481921384,298
2009-2010,Regular Season,8469665,Johnny Oduya,4.480038515,299
2009-2010,Regular Season,8473898,Paul Szczechura,4.438848542,300
2009-2010,Regular Season,8470609,Steve Bernier,4.41359871,301
2009-2010,Regular Season,8471269,Nicklas Grossmann,4.39654206,302
2009-2010,Regular Season,8468213,Jim Vandermeer,4.366513026,303
2009-2010,Regular Season,8467580,Mark Eaton,4.359242138,304
2009-2010,Regular Season,8460556,Freddy Modin,4.342356263,305
2009-2010,Regular Season,8470309,Ryan Whitney,4.295304569,306
2009-2010,Regular Season,8468700,Paul Gaustad,4.261086923,307
2009-2010,Regular Season,8467357,Jonathan Cheechoo,4.22964236,308
2009-2010,Regular Season,8471794,Darren Helm,4.212384338,309
2009-2010,Regular Season,8469755,Brandon Segal,4.195916803,310
2009-2010,Regular Season,8471698,T.J. Oshie,4.171299375,311
2009-2010,Regular Season,8465200,Tomas Kaberle,4.164420633,312
2009-2010,Regular Season,8470230,Daniel Paille,4.16278737,313
2009-2010,Regular Season,8465059,Matt Bradley,4.157284789,314
2009-2010,Regular Season,8465024,Jon Sim,4.153261874,315
2009-2010,Regular Season,8471274,Alex Goligoski,4.13304871,316
2009-2010,Regular Season,8470613,Brent Burns,4.122029778,317
2009-2010,Regular Season,8470602,Dion Phaneuf,4.096449177,318
2009-2010,Regular Season,8467543,Toby Petersen,4.078393509,319
2009-2010,Regular Season,8469765,Marc-Andre Bergeron,4.059712253,320
2009-2010,Regular Season,8465012,Tom Poti,4.051877297,321
2009-2010,Regular Season,8471284,Andrej Sekera,4.044955474,322
2009-2010,Regular Season,8464966,Derek Morris,4.025030892,323
2009-2010,Regular Season,8474157,Max Pacioretty,4.008837845,324
2009-2010,Regular Season,8471392,Roman Polak,4.003311818,325
2009-2010,Regular Season,8474053,Logan Couture,3.971692864,326
2009-2010,Regular Season,8465914,Francis Bouillon,3.922170285,327
2009-2010,Regular Season,8475167,Victor Hedman,3.889972852,328
2009-2010,Regular Season,8475105,Dan Sexton,3.829896478,329
2009-2010,Regular Season,8468162,Jerred Smithson,3.827644653,330
2009-2010,Regular Season,8471386,Scott Parse,3.826493218,331
2009-2010,Regular Season,8471702,Matt Niskanen,3.79589313,332
2009-2010,Regular Season,8470187,Johnny Boychuk,3.769844375,333
2009-2010,Regular Season,8469501,Chris Thorburn,3.764161093,334
2009-2010,Regular Season,8474584,Michael Del Zotto,3.763458806,335
2009-2010,Regular Season,8473592,Vladimir Zharkov,3.709665226,336
2009-2010,Regular Season,8465025,Arron Asham,3.704275604,337
2009-2010,Regular Season,8471811,Cal O'Reilly,3.674505507,338
2009-2010,Regular Season,8473546,Michael Grabner,3.671168223,339
2009-2010,Regular Season,8470543,Chris Kunitz,3.629604961,340
2009-2010,Regular Season,8474150,Mikael Backlund,3.627793638,341
2009-2010,Regular Season,8465058,Michal Rozsival,3.614398163,342
2009-2010,Regular Season,8470180,Eric Nystrom,3.599215066,343
2009-2010,Regular Season,8473465,Jamie McGinn,3.596184269,344
2009-2010,Regular Season,8467452,Rob Scuderi,3.596174264,345
2009-2010,Regular Season,8471709,Marc-Edouard Vlasic,3.582984338,346
2009-2010,Regular Season,8470678,Alexandre Picard,3.521594391,347
2009-2010,Regular Season,8470159,Boyd Gordon,3.508994345,348
2009-2010,Regular Season,8470580,Jed Ortmeyer,3.494819922,349
2009-2010,Regular Season,8462225,Filip Kuba,3.489753314,350
2009-2010,Regular Season,8465192,Samuel Pahlsson,3.481460329,351
2009-2010,Regular Season,8466035,Sergei Samsonov,3.461214907,352
2009-2010,Regular Season,8459122,Stephane Yelle,3.455008093,353
2009-2010,Regular Season,8471707,James Neal,3.442548637,354
2009-2010,Regular Season,8471735,Keith Yandle,3.432282196,355
2009-2010,Regular Season,8470207,Joffrey Lupul,3.424455796,356
2009-2010,Regular Season,8470803,Kyle Brodziak,3.402560381,357
2009-2010,Regular Season,8475118,Matt Gilroy,3.400834274,358
2009-2010,Regular Season,8469480,Jeff Woywitka,3.387495479,359
2009-2010,Regular Season,8470601,Braydon Coburn,3.373110598,360
2009-2010,Regular Season,8456887,Vyacheslav Kozlov,3.368895175,361
2009-2010,Regular Season,8468493,Ron Hainsey,3.345033807,362
2009-2010,Regular Season,8468427,Brian Pothier,3.329435,363
2009-2010,Regular Season,8471703,Steve Downie,3.328274416,364
2009-2010,Regular Season,8469760,Zbynek Michalek,3.323375086,365
2009-2010,Regular Season,8474573,Josh Bailey,3.317734854,366
2009-2010,Regular Season,8468498,Brooks Orpik,3.30782376,367
2009-2010,Regular Season,8469534,Aaron Johnson,3.300754292,368
2009-2010,Regular Season,8474498,Jesse Winchester,3.296200606,369
2009-2010,Regular Season,8469462,Tuomo Ruutu,3.280223253,370
2009-2010,Regular Season,8468478,Mike Weaver,3.276228619,371
2009-2010,Regular Season,8471677,Jack Johnson,3.25924765,372
2009-2010,Regular Season,8456966,Robert Lang,3.250335003,373
2009-2010,Regular Season,8466215,Joe Corvo,3.233897075,374
2009-2010,Regular Season,8469472,Shaone Morrisonn,3.223847368,375
2009-2010,Regular Season,8469476,Tim Gleason,3.194096177,376
2009-2010,Regular Season,8467361,Blair Betts,3.178207339,377
2009-2010,Regular Season,8471338,Torrey Mitchell,3.177725881,378
2009-2010,Regular Season,8468789,Jason Williams,3.161126183,379
2009-2010,Regular Season,8467343,Martin Skoula,3.132759,380
2009-2010,Regular Season,8460465,Petr Sykora,3.105204045,381
2009-2010,Regular Season,8468639,John-Michael Liles,3.084554449,382
2009-2010,Regular Season,8470620,Jeff Tambellini,3.075560341,383
2009-2010,Regular Season,8471450,Brandon Yip,3.059578424,384
2009-2010,Regular Season,8466142,Eric Brewer,3.040154924,385
2009-2010,Regular Season,8473492,Matt Beleskey,3.036007568,386
2009-2010,Regular Season,8471216,Cam Barker,3.021391841,387
2009-2010,Regular Season,8474578,Erik Karlsson,3.016258335,388
2009-2010,Regular Season,8473584,Andrew MacDonald,3.001191153,389
2009-2010,Regular Season,8469666,Brandon Bochenski,2.993379197,390
2009-2010,Regular Season,8459687,Scott Nichol,2.98664151,391
2009-2010,Regular Season,8470192,Steve Eminger,2.984483637,392
2009-2010,Regular Season,8465170,Fernando Pisani,2.968678624,393
2009-2010,Regular Season,8475087,Christian Hanson,2.960136213,394
2009-2010,Regular Season,8460567,Chris Clark,2.943971851,395
2009-2010,Regular Season,8465202,Sami Salo,2.937141553,396
2009-2010,Regular Season,8471263,Enver Lisin,2.913136489,397
2009-2010,Regular Season,8467338,Alex Tanguay,2.894808701,398
2009-2010,Regular Season,8469598,Kevin Bieksa,2.847594168,399
2009-2010,Regular Season,8471768,Tom Pyatt,2.824291314,400
2009-2010,Regular Season,8471323,Ryan Jones,2.78100949,401
2009-2010,Regular Season,8467332,Bryan Allen,2.768461122,402
2009-2010,Regular Season,8467519,Karlis Skrastins,2.746132807,403
2009-2010,Regular Season,8473618,Mathieu Perreault,2.739881729,404
2009-2010,Regular Season,8459587,Todd Marchant,2.73014998,405
2009-2010,Regular Season,8472215,Ryan Vesce,2.712165916,406
2009-2010,Regular Season,8470310,Aaron Rome,2.679804343,407
2009-2010,Regular Season,8473422,Nick Foligno,2.670679378,408
2009-2010,Regular Season,8466392,Todd White,2.668190608,409
2009-2010,Regular Season,8466232,Quintin Laing,2.618222355,410
2009-2010,Regular Season,8470578,Freddy Meyer,2.57905037,411
2009-2010,Regular Season,8472355,Rod Pelley,2.530928954,412
2009-2010,Regular Season,8473504,Cal Clutterbuck,2.491102158,413
2009-2010,Regular Season,8471634,Ryan Shannon,2.479960876,414
2009-2010,Regular Season,8459534,Miroslav Satan,2.449325143,415
2009-2010,Regular Season,8470615,Marc-Antoine Pouliot,2.439609781,416
2009-2010,Regular Season,8470607,Brent Seabrook,2.426663031,417
2009-2010,Regular Season,8467502,Ales Kotalik,2.409043637,418
2009-2010,Regular Season,8455919,Craig Conroy,2.406358072,419
2009-2010,Regular Season,8469707,Pierre-Alexandre Parenteau,2.373265518,420
2009-2010,Regular Season,8464956,Chris Phillips,2.362542752,421
2009-2010,Regular Season,8467882,Jamie Lundmark,2.360402016,422
2009-2010,Regular Season,8471309,Johan Franzen,2.344292054,423
2009-2010,Regular Season,8470804,Mathieu Roy,2.339697799,424
2009-2010,Regular Season,8472263,Chris Durno,2.303121175,425
