Season,SeasonType,PlayerId,PlayerName,SumOfSumOfImpact,SSIRank
2012-2013,Regular Season,8469521,Tomas Plekanec,9.044589866,51
2012-2013,Regular Season,8469473,Marcel Goc,9.001401906,52
2012-2013,Regular Season,8468535,Antoine Vermette,8.964311447,53
2012-2013,Regular Season,8470626,Loui Eriksson,8.895481329,54
2012-2013,Regular Season,8471514,Rich Peverley,8.847347505,55
2012-2013,Regular Season,8475784,Jeff Skinner,8.75618699,56
2012-2013,Regular Season,8467329,Vincent Lecavalier,8.653701077,57
2012-2013,Regular Season,8466140,Olli Jokinen,8.646171646,58
2012-2013,Regular Season,8476459,Mika Zibanejad,8.630441447,59
2012-2013,Regular Season,8469469,R.J. Umberger,8.627263368,60
2012-2013,Regular Season,8473548,Phil Kessel,8.550943087,61
2012-2013,Regular Season,8470617,Mike Richards,8.519021117,62
2012-2013,Regular Season,8470655,David Backes,8.450600016,63
2012-2013,Regular Season,8467389,Brad Richards,8.437401284,64
2012-2013,Regular Season,8468508,Justin Williams,8.349017124,65
2012-2013,Regular Season,8471976,David Desharnais,8.325812709,66
2012-2013,Regular Season,8468483,Marian Gaborik,8.266366653,67
2012-2013,Regular Season,8466393,Pascal Dupuis,8.24145327,68
2012-2013,Regular Season,8473482,Jiri Tlusty,8.240541472,69
2012-2013,Regular Season,8474589,Tyler Ennis,8.236025802,70
2012-2013,Regular Season,8470543,Chris Kunitz,8.20944876,71
2012-2013,Regular Season,8467876,Henrik Sedin,8.199970371,72
2012-2013,Regular Season,8469500,Mike Cammalleri,8.173000027,73
2012-2013,Regular Season,8469508,Jay McClement,8.149006332,74
2012-2013,Regular Season,8471685,Anze Kopitar,8.143403524,75
2012-2013,Regular Season,8468083,Henrik Zetterberg,8.112233702,76
2012-2013,Regular Season,8471707,James Neal,8.029659102,77
2012-2013,Regular Season,8473453,Trevor Lewis,7.962095398,78
2012-2013,Regular Season,8470604,Jeff Carter,7.94184644,79
2012-2013,Regular Season,8473412,Bryan Little,7.85904317,80
2012-2013,Regular Season,8457981,Teemu Selanne,7.836665402,81
2012-2013,Regular Season,8470794,Joe Pavelski,7.731343564,82
2012-2013,Regular Season,8471724,Kris Letang,7.670273179,83
2012-2013,Regular Season,8469454,Ilya Kovalchuk,7.658832189,84
2012-2013,Regular Season,8470598,Thomas Vanek,7.6567785,85
2012-2013,Regular Season,8467407,Brian Gionta,7.522912772,86
2012-2013,Regular Season,8467917,Jordan Leopold,7.369889084,87
2012-2013,Regular Season,8473579,Nikolay Kulemin,7.328842408,88
2012-2013,Regular Season,8476851,Alex Galchenyuk,7.285073753,89
2012-2013,Regular Season,8470920,David Clarkson,7.274966395,90
2012-2013,Regular Season,8473544,Derick Brassard,7.223744751,91
2012-2013,Regular Season,8466138,Joe Thornton,7.223266582,92
2012-2013,Regular Season,8471303,Alexander Edler,7.168434859,93
2012-2013,Regular Season,8470120,Alexander Semin,7.153453508,94
2012-2013,Regular Season,8471232,Lauri Korpikoski,7.12547485,95
2012-2013,Regular Season,8476461,Sean Couturier,7.121748766,96
2012-2013,Regular Season,8475171,Oliver Ekman-Larsson,7.031351439,97
2012-2013,Regular Season,8477059,Damien Brunner,7.020617706,98
2012-2013,Regular Season,8473563,Nicklas Backstrom,6.987980364,99
2012-2013,Regular Season,8474590,John Carlson,6.969322111,100
2012-2013,Regular Season,8474641,Adam Henrique,6.965812259,101
2012-2013,Regular Season,8467371,Mike Ribeiro,6.962510439,102
2012-2013,Regular Season,8469638,Jussi Jokinen,6.938735974,103
2012-2013,Regular Season,8473558,Cory Emmerton,6.920662635,104
2012-2013,Regular Season,8474573,Josh Bailey,6.903180403,105
2012-2013,Regular Season,8473419,Brad Marchand,6.8853282,106
2012-2013,Regular Season,8469544,Patrick Sharp,6.781495819,107
2012-2013,Regular Season,8475172,Nazem Kadri,6.716229515,108
2012-2013,Regular Season,8476456,Jonathan Huberdeau,6.710045444,109
2012-2013,Regular Season,8470607,Brent Seabrook,6.586095684,110
2012-2013,Regular Season,8473534,Patrik Berglund,6.530543896,111
2012-2013,Regular Season,8467967,Chris Kelly,6.521360393,112
2012-2013,Regular Season,8474571,Mikkel Boedker,6.502145548,113
2012-2013,Regular Season,8471676,Bobby Ryan,6.445591162,114
2012-2013,Regular Season,8469707,Pierre-Alexandre Parenteau,6.433997642,115
2012-2013,Regular Season,8474570,Cody Hodgson,6.42900983,116
2012-2013,Regular Season,8467330,David Legwand,6.425633446,117
2012-2013,Regular Season,8470600,Ryan Suter,6.382780937,118
2012-2013,Regular Season,8474102,David Perron,6.374367514,119
2012-2013,Regular Season,8474161,Jakub Voracek,6.291459329,120
2012-2013,Regular Season,8468518,Tomas Kopecky,6.276544553,121
2012-2013,Regular Season,8474565,Alex Pietrangelo,6.231509373,122
2012-2013,Regular Season,8467545,Michael Ryder,6.202841763,123
2012-2013,Regular Season,8471699,Andrew Cogliano,6.167597594,124
2012-2013,Regular Season,8474190,Wayne Simmonds,6.150582135,125
2012-2013,Regular Season,8462042,Jarome Iginla,6.124476281,126
2012-2013,Regular Season,8465058,Michal Rozsival,6.120516563,127
2012-2013,Regular Season,8471716,Justin Abdelkader,6.119301133,128
2012-2013,Regular Season,8476455,Gabriel Landeskog,6.114558678,129
2012-2013,Regular Season,8473422,Nick Foligno,6.099097333,130
2012-2013,Regular Season,8460542,Patrik Elias,6.067024424,131
2012-2013,Regular Season,8470803,Kyle Brodziak,6.049257305,132
2012-2013,Regular Season,8468505,Steve Ott,6.043518394,133
2012-2013,Regular Season,8474096,Nick Spaling,5.998076676,134
2012-2013,Regular Season,8470162,Matt Stajan,5.996710669,135
2012-2013,Regular Season,8473546,Michael Grabner,5.98848195,136
2012-2013,Regular Season,8474009,Nick Bonino,5.977238385,137
2012-2013,Regular Season,8470834,Dustin Byfuglien,5.976282792,138
2012-2013,Regular Season,8470654,Maxim Lapierre,5.934746878,139
2012-2013,Regular Season,8464989,Matt Cullen,5.92113596,140
2012-2013,Regular Season,8470047,Valtteri Filppula,5.874469161,141
2012-2013,Regular Season,8471698,T.J. Oshie,5.873562495,142
2012-2013,Regular Season,8473465,Jamie McGinn,5.863987775,143
2012-2013,Regular Season,8473485,Chris Stewart,5.849746564,144
2012-2013,Regular Season,8471664,Mason Raymond,5.811590022,145
2012-2013,Regular Season,8475225,Craig Smith,5.805564936,146
2012-2013,Regular Season,8475625,Matt Irwin,5.776574665,147
2012-2013,Regular Season,8474602,Justin Schultz,5.724042942,148
2012-2013,Regular Season,8467831,Jeff Halpern,5.716670309,149
2012-2013,Regular Season,8466251,Jason Chimera,5.661940154,150
2012-2013,Regular Season,8470642,Shea Weber,5.661206529,151
2012-2013,Regular Season,8471217,Andrew Ladd,5.643957421,152
2012-2013,Regular Season,8468482,Dany Heatley,5.62835272,153
2012-2013,Regular Season,8474031,Kevin Shattenkirk,5.600552681,154
2012-2013,Regular Season,8470644,Colin McDonald,5.431319466,155
2012-2013,Regular Season,8473962,Teddy Purcell,5.391894621,156
2012-2013,Regular Season,8448208,Jaromir Jagr,5.274021312,157
2012-2013,Regular Season,8475793,Ryan Johansen,5.264596061,158
2012-2013,Regular Season,8476195,Cory Conacher,5.243219189,159
2012-2013,Regular Season,8475753,Justin Faulk,5.222770778,160
2012-2013,Regular Season,8469466,Ales Hemsky,5.215140509,161
2012-2013,Regular Season,8467338,Alex Tanguay,5.194071527,162
2012-2013,Regular Season,8475167,Victor Hedman,5.176965113,163
2012-2013,Regular Season,8476177,Matt Read,5.168957191,164
2012-2013,Regular Season,8475323,Marcus Kruger,5.11253168,165
2012-2013,Regular Season,8469770,Dennis Wideman,5.091243861,166
2012-2013,Regular Season,8462196,Stephane Robidas,5.08929115,167
2012-2013,Regular Season,8469555,Christian Ehrhoff,5.066499412,168
2012-2013,Regular Season,8473564,Michael Frolik,5.030711163,169
2012-2013,Regular Season,8469485,Derek Roy,5.012797844,170
2012-2013,Regular Season,8467351,Scott Gomez,5.005961972,171
2012-2013,Regular Season,8471309,Johan Franzen,4.968476548,172
2012-2013,Regular Season,8473504,Cal Clutterbuck,4.966628543,173
2012-2013,Regular Season,8471185,Curtis Glencross,4.958122671,174
2012-2013,Regular Season,8473526,Peter Mueller,4.912167915,175
2012-2013,Regular Season,8467875,Daniel Sedin,4.911065942,176
2012-2013,Regular Season,8475192,Taylor Beck,4.91088153,177
2012-2013,Regular Season,8466333,Andrew Ference,4.848485551,178
2012-2013,Regular Season,8475213,Drew Shore,4.816864852,179
2012-2013,Regular Season,8475268,Gabriel Bourque,4.750965352,180
2012-2013,Regular Season,8474628,Michael Stone,4.744747827,181
2012-2013,Regular Season,8474578,Erik Karlsson,4.740930222,182
2012-2013,Regular Season,8468526,Jarret Stoll,4.738535967,183
2012-2013,Regular Season,8470616,Ryan Kesler,4.731114779,184
2012-2013,Regular Season,8473449,Kyle Okposo,4.678617216,185
2012-2013,Regular Season,8471743,Vladimir Sobotka,4.659195541,186
2012-2013,Regular Season,8468542,Paul Martin,4.645763701,187
2012-2013,Regular Season,8471476,Daniel Winnik,4.633310372,188
2012-2013,Regular Season,8471735,Keith Yandle,4.624975588,189
2012-2013,Regular Season,8464975,Daniel Briere,4.619980828,190
2012-2013,Regular Season,8470180,Eric Nystrom,4.611374597,191
2012-2013,Regular Season,8471958,Dan Girardi,4.574208252,192
2012-2013,Regular Season,8474673,TJ Brodie,4.569843229,193
2012-2013,Regular Season,8475745,Charlie Coyle,4.561806228,194
2012-2013,Regular Season,8471504,Rene Bourque,4.556696717,195
2012-2013,Regular Season,8471691,Martin Hanzal,4.547846498,196
2012-2013,Regular Season,8470187,Johnny Boychuk,4.545726189,197
2012-2013,Regular Season,8471498,Jannik Hansen,4.53103759,198
2012-2013,Regular Season,8470302,Patrick Dwyer,4.448784638,199
2012-2013,Regular Season,8470609,Steve Bernier,4.439925392,200
2012-2013,Regular Season,8471390,Mike Santorelli,4.439153081,201
2012-2013,Regular Season,8475178,Zack Kassian,4.399242224,202
2012-2013,Regular Season,8460621,Daniel Alfredsson,4.342600011,203
2012-2013,Regular Season,8473584,Andrew MacDonald,4.34258813,204
2012-2013,Regular Season,8471742,Cody Franson,4.246947613,205
2012-2013,Regular Season,8467493,Chris Neil,4.246536983,206
2012-2013,Regular Season,8462077,Jochen Hecht,4.2420512,207
2012-2013,Regular Season,8471426,Troy Brouwer,4.200490796,208
2012-2013,Regular Season,8470201,Jiri Hudler,4.182605258,209
2012-2013,Regular Season,8473933,Ben Lovejoy,4.147461814,210
2012-2013,Regular Season,8470966,Mark Giordano,4.142264986,211
2012-2013,Regular Season,8470171,Maxime Talbot,4.135065541,212
2012-2013,Regular Season,8473537,Viktor Stalberg,4.117098262,213
2012-2013,Regular Season,8469623,Marek Zidlicky,4.09851986,214
2012-2013,Regular Season,8470640,Matthew Carle,4.030261784,215
2012-2013,Regular Season,8474091,Brandon Sutter,4.027971838,216
2012-2013,Regular Season,8467096,Dan Boyle,4.010646997,217
2012-2013,Regular Season,8474037,James van Riemsdyk,4.004408896,218
2012-2013,Regular Season,8475158,Ryan O'Reilly,3.987450377,219
2012-2013,Regular Season,8471670,Guillaume Latendresse,3.959668016,220
2012-2013,Regular Season,8473507,Jeff Petry,3.956994669,221
2012-2013,Regular Season,8468695,Matthew Lombardi,3.954530396,222
2012-2013,Regular Season,8472382,Andy Greene,3.947445957,223
2012-2013,Regular Season,8476855,Nail Yakupov,3.933200958,224
2012-2013,Regular Season,8469665,Johnny Oduya,3.930423651,225
2012-2013,Regular Season,8474716,Jared Spurgeon,3.929505882,226
2012-2013,Regular Season,8474600,Roman Josi,3.920311484,227
2012-2013,Regular Season,8468504,Brad Boyes,3.918748869,228
2012-2013,Regular Season,8473574,Shawn Matthias,3.903058452,229
2012-2013,Regular Season,8469759,Vernon Fiddler,3.867700601,230
2012-2013,Regular Season,8466160,Brenden Morrow,3.860464042,231
2012-2013,Regular Season,8470039,Tomas Fleischmann,3.841142475,232
2012-2013,Regular Season,8471768,Tom Pyatt,3.813030907,233
2012-2013,Regular Season,8470151,Jay Bouwmeester,3.801761292,234
2012-2013,Regular Season,8471402,Lennart Petrell,3.801393036,235
2012-2013,Regular Season,8475455,Brenden Dillon,3.775940244,236
2012-2013,Regular Season,8471682,Devin Setoguchi,3.769192596,237
2012-2013,Regular Season,8470281,Duncan Keith,3.754765976,238
2012-2013,Regular Season,8475147,Jordan Schroeder,3.753525233,239
2012-2013,Regular Season,8474150,Mikael Backlund,3.726159999,240
2012-2013,Regular Season,8471299,Peter Regin,3.714643486,241
2012-2013,Regular Season,8467496,Andrei Markov,3.681168506,242
2012-2013,Regular Season,8467899,Martin Havlat,3.669888735,243
2012-2013,Regular Season,8474168,Joakim Andersson,3.602265374,244
2012-2013,Regular Season,8460496,Ryan Smyth,3.570034386,245
2012-2013,Regular Season,8470324,Josh Gorges,3.522728952,246
2012-2013,Regular Season,8474685,Matt Calvert,3.515928193,247
2012-2013,Regular Season,8467988,Ryan Malone,3.512284819,248
2012-2013,Regular Season,8460719,Steve Sullivan,3.509853722,249
2012-2013,Regular Season,8458537,Ray Whitney,3.507495408,250
2012-2013,Regular Season,8470775,Nate Thompson,3.496662728,251
2012-2013,Regular Season,8476438,Brandon Saad,3.490264157,252
2012-2013,Regular Season,8474568,Luke Schenn,3.481167975,253
2012-2013,Regular Season,8474024,Jim O'Brien,3.47836797,254
2012-2013,Regular Season,8470596,Nathan Horton,3.452579882,255
2012-2013,Regular Season,8468208,Joel Ward,3.43349438,256
2012-2013,Regular Season,8473463,Leo Komarov,3.428500352,257
2012-2013,Regular Season,8471323,Ryan Jones,3.427717366,258
2012-2013,Regular Season,8462038,Shane Doan,3.373147952,259
2012-2013,Regular Season,8471859,Sergei Kostitsyn,3.328873548,260
2012-2013,Regular Season,8470871,Chris Porter,3.317814357,261
2012-2013,Regular Season,8475765,Vladimir Tarasenko,3.308086947,262
2012-2013,Regular Season,8475197,Tyson Barrie,3.307108218,263
2012-2013,Regular Season,8474497,Michael Kostka,3.293733027,264
2012-2013,Regular Season,8469474,Colby Armstrong,3.290087517,265
2012-2013,Regular Season,8470207,Joffrey Lupul,3.287034875,266
2012-2013,Regular Season,8476462,Dougie Hamilton,3.282044871,267
2012-2013,Regular Season,8468172,Ruslan Fedotenko,3.263633117,268
2012-2013,Regular Season,8475170,Brayden Schenn,3.232306702,269
2012-2013,Regular Season,8460577,Milan Hejduk,3.223726758,270
2012-2013,Regular Season,8471769,Niklas Hjalmarsson,3.218671206,271
2012-2013,Regular Season,8469455,Jason Spezza,3.204291803,272
2012-2013,Regular Season,8473646,Ryan Carter,3.182543957,273
2012-2013,Regular Season,8475169,Evander Kane,3.172391647,274
2012-2013,Regular Season,8473986,Alex Killorn,3.152806544,275
2012-2013,Regular Season,8471231,Kyle Chipchura,3.151074262,276
2012-2013,Regular Season,8471246,Chris Bourque,3.123930332,277
2012-2013,Regular Season,8471311,Tyler Kennedy,3.119550365,278
2012-2013,Regular Season,8471254,Bryan Bickell,3.095194545,279
2012-2013,Regular Season,8474250,Zack Smith,3.094067083,280
2012-2013,Regular Season,8473473,Milan Lucic,3.052212258,281
2012-2013,Regular Season,8474090,Brendan Smith,3.036118572,282
2012-2013,Regular Season,8475163,Alex Chiasson,3.029426339,283
2012-2013,Regular Season,8467346,Simon Gagne,3.027426002,284
2012-2013,Regular Season,8476381,Andrew Shaw,3.025231356,285
2012-2013,Regular Season,8467400,Francois Beauchemin,3.022451522,286
2012-2013,Regular Season,8460561,Sheldon Souray,2.987354593,287
2012-2013,Regular Season,8467925,Adam Hall,2.976504444,288
2012-2013,Regular Season,8474151,Ryan McDonagh,2.962555186,289
2012-2013,Regular Season,8470602,Dion Phaneuf,2.948557944,290
2012-2013,Regular Season,8476454,Ryan Nugent-Hopkins,2.933866107,291
2012-2013,Regular Season,8474574,Tyler Myers,2.905366461,292
2012-2013,Regular Season,8468598,Lubomir Visnovsky,2.902072425,293
2012-2013,Regular Season,8474094,Matt Halischuk,2.901294827,294
2012-2013,Regular Season,8475770,Emerson Etem,2.866437854,295
2012-2013,Regular Season,8475798,Mikael Granlund,2.847683399,296
2012-2013,Regular Season,8475231,Casey Cizikas,2.842958301,297
2012-2013,Regular Season,8470054,Keith Ballard,2.821348175,298
2012-2013,Regular Season,8468484,Rostislav Klesla,2.797118471,299
2012-2013,Regular Season,8475788,Alexander Burmistrov,2.792048686,300
2012-2013,Regular Season,8471748,Mark Fraser,2.772513161,301
2012-2013,Regular Season,8474709,Matt Martin,2.759031193,302
2012-2013,Regular Season,8473492,Matt Beleskey,2.755013948,303
2012-2013,Regular Season,8464967,Marty Reasoner,2.73700417,304
2012-2013,Regular Season,8470153,Pierre-Marc Bouchard,2.735052384,305
2012-2013,Regular Season,8468700,Paul Gaustad,2.696506371,306
2012-2013,Regular Season,8470169,Gregory Campbell,2.677637518,307
2012-2013,Regular Season,8470159,Boyd Gordon,2.67300817,308
2012-2013,Regular Season,8471862,Colin Greening,2.664250994,309
2012-2013,Regular Season,8474189,Lars Eller,2.662869712,310
2012-2013,Regular Season,8471709,Marc-Edouard Vlasic,2.631937151,311
2012-2013,Regular Season,8468309,Mark Streit,2.626490952,312
2012-2013,Regular Season,8465042,Toni Lydman,2.620755068,313
2012-2013,Regular Season,8474518,Davis Drewiske,2.614748913,314
2012-2013,Regular Season,8467353,Nik Antropov,2.607992846,315
2012-2013,Regular Season,8472394,Peter Harrold,2.597629705,316
2012-2013,Regular Season,8471242,Mike Green,2.567410126,317
2012-2013,Regular Season,8476116,Ryan Garbutt,2.563427192,318
2012-2013,Regular Season,8465166,Craig Adams,2.561939395,319
2012-2013,Regular Season,8471817,Ryan Reaves,2.555048191,320
2012-2013,Regular Season,8471729,Kris Russell,2.510023806,321
2012-2013,Regular Season,8469664,David Moss,2.485714105,322
2012-2013,Regular Season,8475640,Erik Gustafsson,2.484101808,323
2012-2013,Regular Season,8475175,Magnus Paajarvi,2.482910404,324
2012-2013,Regular Season,8467412,Alexei Ponikarovsky,2.475177119,325
2012-2013,Regular Season,8471348,Nikita Nikitin,2.460606217,326
2012-2013,Regular Season,8473588,Erik Condra,2.440310493,327
2012-2013,Regular Season,8469812,Chad LaRose,2.420454476,328
2012-2013,Regular Season,8474176,Carl Hagelin,2.391478966,329
2012-2013,Regular Season,8474066,Thomas Hickey,2.372560912,330
2012-2013,Regular Season,8471260,Blake Comeau,2.370854802,331
2012-2013,Regular Season,8470740,Lee Stempniak,2.356663481,332
2012-2013,Regular Season,8464977,Dainius Zubrus,2.348154657,333
2012-2013,Regular Season,8462041,Radek Dvorak,2.330066131,334
2012-2013,Regular Season,8474520,Jason Garrison,2.329564778,335
2012-2013,Regular Season,8469476,Tim Gleason,2.327145822,336
2012-2013,Regular Season,8474113,TJ Brennan,2.311448575,337
2012-2013,Regular Season,8473618,Mathieu Perreault,2.300777495,338
2012-2013,Regular Season,8475191,Reilly Smith,2.299690432,339
2012-2013,Regular Season,8475149,Marcus Johansson,2.296864754,340
2012-2013,Regular Season,8471338,Torrey Mitchell,2.290528543,341
2012-2013,Regular Season,8459670,Kimmo Timonen,2.282128327,342
2012-2013,Regular Season,8470273,Ian White,2.257236002,343
2012-2013,Regular Season,8475151,Kyle Palmieri,2.250612574,344
2012-2013,Regular Season,8474137,Drayson Bowman,2.249697365,345
2012-2013,Regular Season,8459687,Scott Nichol,2.243515853,346
2012-2013,Regular Season,8473682,Andrew Ebbett,2.230598689,347
2012-2013,Regular Season,8468064,Martin Erat,2.208593376,348
2012-2013,Regular Season,8474025,Eric Tangradi,2.204946475,349
2012-2013,Regular Season,8471331,Kevin Porter,2.186175056,350
2012-2013,Regular Season,8470063,Adam Burish,2.185894314,351
2012-2013,Regular Season,8474145,Robert Bortuzzo,2.113384863,352
2012-2013,Regular Season,8474605,Patrick Wiercioch,2.102884287,353
2012-2013,Regular Season,8470750,John Mitchell,2.099818314,354
2012-2013,Regular Season,8474519,Jack Hillen,2.096912442,355
2012-2013,Regular Season,8470613,Brent Burns,2.08748212,356
2012-2013,Regular Season,8471362,Mikhail Grabovski,2.084828954,357
2012-2013,Regular Season,8474062,Riley Nash,2.063592912,358
2012-2013,Regular Season,8471215,Evgeni Malkin,2.06077096,359
2012-2013,Regular Season,8467890,Barret Jackman,2.038197727,360
2012-2013,Regular Season,8464994,Steve Begin,2.025285491,361
2012-2013,Regular Season,8467370,Mike Fisher,2.00567673,362
2012-2013,Regular Season,8470630,Kevin Klein,1.998467056,363
2012-2013,Regular Season,8468001,Derek MacKenzie,1.996641717,364
2012-2013,Regular Season,8467423,Shawn Horcoff,1.993690401,365
2012-2013,Regular Season,8474192,Matt Frattin,1.991365187,366
2012-2013,Regular Season,8475726,Tyler Toffoli,1.986405989,367
2012-2013,Regular Season,8465050,Eric Belanger,1.98563371,368
2012-2013,Regular Season,8469622,Ryane Clowe,1.975544785,369
2012-2013,Regular Season,8471842,Tim Kennedy,1.972652071,370
2012-2013,Regular Season,8471273,Brandon Dubinsky,1.957046417,371
2012-2013,Regular Season,8474218,Jason Demers,1.940076149,372
2012-2013,Regular Season,8472410,Stephen Gionta,1.938438626,373
2012-2013,Regular Season,8470667,Clarke MacArthur,1.929618183,374
2012-2013,Regular Season,8475761,Beau Bennett,1.923246993,375
2012-2013,Regular Season,8471284,Andrej Sekera,1.891970806,376
2012-2013,Regular Season,8474291,Jay Beagle,1.885567877,377
2012-2013,Regular Season,8475181,Nick Leddy,1.870353399,378
2012-2013,Regular Season,8475733,Max Reinhart,1.862646305,379
2012-2013,Regular Season,8474162,Jake Muzzin,1.807108009,380
2012-2013,Regular Season,8468162,Jerred Smithson,1.806792005,381
2012-2013,Regular Season,8475692,Mats Zuccarello,1.804552324,382
2012-2013,Regular Season,8476888,Mikhail Grigorenko,1.789623309,383
2012-2013,Regular Season,8475174,Jared Cowen,1.781312215,384
2012-2013,Regular Season,8467396,Erik Cole,1.780825829,385
2012-2013,Regular Season,8471245,Dave Bolland,1.774679051,386
2012-2013,Regular Season,8471436,Matt Hunwick,1.767798557,387
2012-2013,Regular Season,8470137,Joni Pitkanen,1.767488151,388
2012-2013,Regular Season,8470622,Patrick Eaves,1.758017287,389
2012-2013,Regular Season,8462129,Michal Handzus,1.753033704,390
2012-2013,Regular Season,8469483,David Steckel,1.752949437,391
2012-2013,Regular Season,8475342,Oliver Lauridsen,1.750753094,392
2012-2013,Regular Season,8473610,Bobby Sanguinetti,1.749702379,393
2012-2013,Regular Season,8464956,Chris Phillips,1.738665935,394
2012-2013,Regular Season,8471804,Nathan Gerbe,1.735928621,395
2012-2013,Regular Season,8474551,Ville Leino,1.719204723,396
2012-2013,Regular Season,8474056,P.K. Subban,1.698995942,397
2012-2013,Regular Season,8470611,Eric Fehr,1.690901353,398
2012-2013,Regular Season,8460626,Bryce Salvador,1.687792671,399
2012-2013,Regular Season,8473700,Ryan Wilson,1.676138243,400
2012-2013,Regular Season,8476834,Roman Cervenka,1.675581727,401
2012-2013,Regular Season,8476466,Sven Baertschi,1.675512858,402
2012-2013,Regular Season,8475184,Chris Kreider,1.668244409,403
2012-2013,Regular Season,8458951,Sergei Gonchar,1.617341786,404
2012-2013,Regular Season,8475193,Tomas Tatar,1.605135922,405
2012-2013,Regular Season,8475180,Peter Holland,1.578007079,406
2012-2013,Regular Season,8467881,Taylor Pyatt,1.565208165,407
2012-2013,Regular Season,8468639,John-Michael Liles,1.559809023,408
2012-2013,Regular Season,8475209,Richard Panik,1.557973752,409
2012-2013,Regular Season,8470760,Marc Methot,1.551642935,410
2012-2013,Regular Season,8470222,James Wisniewski,1.531587079,411
2012-2013,Regular Season,8469598,Kevin Bieksa,1.530202667,412
2012-2013,Regular Season,8470685,Alexander Sulzer,1.485891476,413
2012-2013,Regular Season,8471208,Dustin Penner,1.481209709,414
2012-2013,Regular Season,8469467,Chuck Kobasew,1.475042371,415
2012-2013,Regular Season,8475764,Cam Fowler,1.473176796,416
2012-2013,Regular Season,8474679,Gustav Nyquist,1.463603419,417
2012-2013,Regular Season,8476205,Stephane Da Costa,1.455169469,418
2012-2013,Regular Season,8474567,Zach Bogosian,1.452436036,419
2012-2013,Regular Season,8469639,Brooks Laich,1.434619281,420
2012-2013,Regular Season,8474681,Andrei Loktionov,1.418784317,421
2012-2013,Regular Season,8468485,Raffi Torres,1.418741716,422
2012-2013,Regular Season,8470310,Aaron Rome,1.41529048,423
2012-2013,Regular Season,8474027,Justin Braun,1.406208689,424
